X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS,VSDATA_SITE
145.173171290547,-38.00522641070842,29217,29744,571,PERRY RD N BD BTW CHURCH RD & ISLAND RD,MIDBLOCK,All Moves,PERRY RD BTW CHURCH RD & ISLAND RD,9999,Missing Data,PERRY ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,6100,390,0.06,571
146.55241274587863,-38.19231958974934,29218,29245,3935,DEAKIN ST N OF CAR PARK ENTRY,INTERSECTION,All Moves,CAR PARK ENTRY & DEAKIN ST,9999,Missing Data,LIDDIARD ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3935
144.932708901012,-37.822051603953845,29222,29746,276,ST GATE FREEWAY (EAST BOUND) INGLES STREET (HITRAC WIM SITE 5004) 6 LANES,MIDBLOCK,All Moves,ST GATE FREEWAY (EAST BOUND) INGLES STREET (HITRAC WIM SITE 5004) 6 LANES,5597,LORIMER STREET,LORIMER STREET,WGHMO,WIM,Greater than 10 Years,0,0,0,0,0.0,276
145.77340647649865,-38.0986915778683,29224,29466,2492,SAND RD N BD 200M S OF PRINCES FWY,MIDBLOCK,All Moves,SAND RD 200M S OF PRINCES FWY,5709,KOO-WEE-RUP-LONGWARRY ROAD,SAND ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,2400,290,0.12,2492
144.99677990196227,-37.60526587541193,29225,29246,5120,CRAIGIEBURN RD E BD BTW VEARINGS RD & EPPING RD,MIDBLOCK,All Moves,CRAIGIEBURN RD BTW VEARINGS RD & EPPING RD,5106,CRAIGIEBURN ROAD,CRAIGIEBURN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,4000,540,0.14,5120
145.12894767287543,-38.21680469642107,29231,29468,2821,MORNINGTON PENINSULA LINK N BD BTWN BUNGOWER RD & FRANKSTON-FLINDERS RD,MIDBLOCK,All Moves,MORNINGTON PENINSULA LINK BTWN BUNGOWER RD & FRANKSTON-FLINDERS RD,2601,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2821
145.18297588274248,-38.328768195828495,29252,29473,2351,FRANKSTON-FLINDERS RD N OF STONY POINT RD,INTERSECTION,All Moves,FRANKSTON-FLINDERS RD / STONY POINT RD,5757,FRANKSTON-FLINDERS ROAD,FRANKSTON-FLINDERS ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,8400,0,0.0,2351
146.1019715404883,-37.91202048795754,29255,29754,1065,WILLOWGROVE RD N BD BTW MOUNT BAW BAW RD & FERGUSON RD,MIDBLOCK,All Moves,WILLOWGROVE RD BTW MOUNT BAW BAW RD & FERGUSON RD,5535,WILLOWGROVE ROAD,WILLOW GROVE ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,30,0,0.22,1065
145.86724926013335,-38.11897775868302,29264,29476,613,PRINCES FWY EAST NW BD BTWN DROUIN-WARRAGUL RD (PRINCES WAY) & MAIN NEERIM RD,MIDBLOCK,All Moves,PRINCES FWY EAST NBTWN DROUIN-WARRAGUL RD (PRINCES WAY) & MAIN NEERIM RD,2510,PRINCES FREEWAY EAST,PRINCES FREEWAY,APARX,Classification,Less than 2 Years,1,2015,9300,890,0.1,613
144.95902207283595,-37.69429210212896,29268,29477,639,SYDNEY RD N OF ANDERSON RD,INTERSECTION,Not representative,SYDNEY RD/ANDERSON RD,5500,COBURG-CRAIGIEBURN ROAD,SYDNEY ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,25000,0,0.0,639
147.54082878555727,-37.00307780183974,29283,29481,626,OMEO HWY N Bd N OF BINGO - TICE RD @ 23.830KM FROM OMEO,MIDBLOCK,All Moves,OMEO HWY N OF BINGO - TICE RD @ 23.830KM FROM OMEO,2560,OMEO HIGHWAY,OMEO HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,626
145.24779412561531,-38.02388379910822,29291,29483,2259,SOUTH GIPPSLAND FWY S BD OFF RAMP TO POUND RD,INTERSECTION,Off Ramp,POUND RD & STH GIPPSLAND FWY OFF RAMPS TO POUND RD,7155,2310F 5104B,SOUTH GIPPSLAND OUT-POUND RAMP OF,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2259
145.23281820106135,-37.92927910318025,29318,29769,1842,STUD RD N OF BERGINS RD DEPARTURE,INTERSECTION,All Moves,BERGINS RD E OF STUD RD DEPARTURE,2090,DANDENONG VALLEY HIGHWAY,STUD ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1842
145.29392581139453,-38.50917987991822,29325,29491,2583,PHILLIP ISLAND RD NWBD 110M W OF THE ESPLANADE,MIDBLOCK,All Moves,PHILLIP ISLAND RD 110M W OF THE ESPLANADE,4971,PHILLIP ISLAND ROAD,PHILLIP ISLAND ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,4800,540,0.11,2583
144.23684197750123,-37.02475788938608,29330,29273,2585,MIDLAND HWY N BD BTW MACMANUS RD & SPECIMEN GULLY RD,MIDBLOCK,All Moves,MIDLAND HWY BTW MACMANUS RD & SPECIMEN GULLY RD,2590,MIDLAND HIGHWAY,MIDLAND HIGHWAY,APARX,Classification,Between 2 and 5 Years,4,2012,4100,460,0.11,2585
145.36009869340904,-38.51602312242331,29331,29493,162,PHILLIP ISLAND RD E BD BTW BERGIN GV & BACK BEACH RD,MIDBLOCK,All Moves,PHILLIP ISLAND RD BTW BERGIN GV & BACK BEACH RD,4971,PHILLIP ISLAND ROAD,PHILLIP ISLAND ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,162
144.30400880516018,-38.342137196446885,29339,29897,659,DUFFIELDS RD N OF GREAT OCEAN RD DEPARTURE,INTERSECTION,All Moves,DUFFIELDS RD N OF GREAT OCEAN RD DEPARTURE,9999,Missing Data,DUFFIELDS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,659
143.34511709245936,-37.99208980178956,29340,29495,509,GNARPURT ROAD SB 500M BEFORE RAILWAY CROSSING (GHERINGHAP-MAROONA),MIDBLOCK,All Moves,GNARPURT ROAD 500M BEFORE RAILWAY CROSSING (GHERINGHAP-MAROONA),9999,Missing Data,GNARPURT ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,509
147.96199617819028,-37.87284579674097,29343,29496,254,ALBATROSS RD E BD 50M N OF PRINCES HWY EAST (END OF SEAL),MIDBLOCK,All Moves,ALBATROSS RD 50M N OF PRINCES HWY EAST (END OF SEAL),9999,Missing Data,ALBATROSS ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,90,0,0.07,254
145.43895765673386,-37.98770524392802,29358,29500,1052,BEACONSFIELD-EMERALD RD N BD BTW STONEY CREEK RD & YERAMBA CL,MIDBLOCK,All Moves,BEACONSFIELD-EMERALD RD BTW STONEY CREEK RD & YERAMBA CL,5771,BEACONSFIELD-EMERALD ROAD,BEACONSFIELD-EMERALD ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,1052
145.37777038227495,-37.7286834999978,29364,29782,1725,MAROONDAH HWY N OF NORTH GATEWAY,INTERSECTION,All Moves,MAROONDAH HWY & NORTH GATEWAY,2720,MAROONDAH HIGHWAY,MAROONDAH HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1725
145.59309123610674,-38.60202889489689,29366,29783,1727,BASS HWY N OF KORUMBURRA-WONTHAGGI RD DEPARTURE,INTERSECTION,All Moves,BASS HWY N OF KORUMBURRA-WONTHAGGI RD DEPARTURE,2710,BASS HIGHWAY,MCKENZIE STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1727
144.37027007641248,-38.16634859813125,29370,29785,1901,MARTIN ST N OF CARR ST,INTERSECTION,All Moves,CARR ST & FYANS ST & MARTIN ST & WOOD ST,9999,Missing Data,MARTIN STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1901
141.997178768044,-35.89405909614611,29373,29287,2202,HOPETOUN RAINBOW RD N BD BTW GRAY ST & ALBERT ST,MIDBLOCK,All Moves,HOPETOUN RAINBOW RD BTW GRAY ST & ALBERT ST,5263,HOPETOUN-RAINBOW ROAD,TAVERNER STREET,APARX,Classification,Between 2 and 5 Years,3,2013,160,20,0.17,2202
145.00476776992994,-37.84024369829618,29376,29788,827,WILLIAMS RD N OF TOORAK RD,INTERSECTION,All Moves,TOORAK RD & WILLIAMS RD,5998,WILLIAMS ROAD,WILLIAMS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,827
145.74191679797886,-38.62593499615888,29384,29792,1836,INVERLOCH-VENUS BAY RD E OF CUTTRISS ST,INTERSECTION,All Moves,INVERLOCH-VENUS BAY RD & CURTISS ST,5662,INVERLOCH-VENUS BAY ROAD,INVERLOCH-VENUS BAY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1836
145.71797772108533,-38.627615006104016,29387,29294,614,BASS HWY SERVICE RD E BD BTW CASHIN ST & BEAR ST,MIDBLOCK,All Moves,BASS HWY SERVICE RD BTW CASHIN ST & BEAR ST,2710,BASS HIGHWAY,WONTHAGGI ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,100,10,0.11,614
144.8402739067867,-37.607666401891535,29391,29296,2570,OAKLANDS RD N BD BTW OAKLANDS JUNCTION QUARRY & DANIEL RD,MIDBLOCK,All Moves,OAKLANDS RD BTW OAKLANDS JUNCTION QUARRY & DANIEL RD,9999,Missing Data,OAKLANDS ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2570
147.62687691863405,-37.82695559083964,29406,29105,2367,PYKE ST N OF PRINCES HWY EAST,INTERSECTION,All Moves,PRINCES HWY EAST & PYKE ST,9999,Missing Data,PYKE STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2367
145.1918823946667,-37.83679307670496,29412,29108,1452,CANTERBURY RD E BD BTW GRIGG AV & TILSON DR,MIDBLOCK,All Moves,CANTERBURY RD BTW GRIGG AV & TILSON DR,5802,CANTERBURY ROAD,CANTERBURY ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,1452
145.6616611716106,-38.66926234955585,29415,29306,1099,CAPE PATERSON-INVERLOCH RD NWBD 1100M SE OF CAPE PATERSON RD,MIDBLOCK,All Moves,CAPE PATERSON-INVERLOCH RD 1100M SE OF CAPE PATERSON RD,4025,BUNURONG ROAD,CAPE PATERSON-INVERLOCH ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,350,20,0.08,1099
144.89399963475424,-37.83678358936087,29421,29604,799,DOUGLAS_PDE N OF NORTH_RD,INTERSECTION,All Moves,DOUGLAS PARADE/NORTH ROAD,5207,DOUGLAS PARADE,DOUGLAS PARADE,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,799
144.82889009712468,-37.62878929740448,29422,29308,2184,SOMERTON RD E BD BTW BLACKWELLS LA & OAKLAND RD,MIDBLOCK,All Moves,SOMERTON RD BTW BLACKWELLS LA & OAKLAND RD,9999,Missing Data,SOMERTON ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2184
144.89742378065583,-37.80389900219518,29424,29605,1888,ALBERT ST N BD N of BUCKLEY ST,INTERSECTION,All Moves,ALBERT ST N OF BUCKLEY ST,9999,Missing Data,ALBERT STREET,TMVMT,Manual,Greater than 10 Years,16,2000,3400,90,0.03,1888
145.36713779264383,-37.85542965577321,29430,29114,612,OLINDA-MONBULK RD E BD BTW MT DANDENONG TOURIST RD & THE GEORGIAN RD,MIDBLOCK,All Moves,OLINDA-MONBULK RD BTW MT DANDENONG TOURIST RD & THE GEORGIAN RD,5779,OLINDA-MONBULK ROAD,OLINDA-MONBULK ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,1700,110,0.07,612
144.8256450068993,-37.64292511834047,29437,29313,2526,SUNBURY RD E BD BTW OLD BULLA RD & UNITING LA,MIDBLOCK,All Moves,SUNBURY RD BTW OLD BULLA RD & UNITING LA,5821,MELBOURNE-LANCEFIELD ROAD,SUNBURY ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2526
144.03251495967072,-36.65922074144608,29443,29611,275,CALDER HIGHWAY SEBd btwn MAIN STREET & GOLDIE STREET,MIDBLOCK,Lane 1 from left,CALDER HIGHWAY SBTWN MAIN STREET & GOLDIE STREET,2530,CALDER HIGHWAY,CALDER HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,275
145.15055361722924,-36.79394425755595,29445,29612,2781,HEATHCOTE-NAGAMBIE RD E BD BTW BLAYNEY LA & GOULBURN VALLEY HWY,MIDBLOCK,All Moves,HEATHCOTE-NAGAMBIE RD BTW BLAYNEY LA & GOULBURN VALLEY HWY,5378,HEATHCOTE-NAGAMBIE ROAD,VICKERS ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,590,0,0.0,2781
145.18362489786423,-37.60380559616527,29446,29119,2784,HURSTBRIDGE ARTHURS CREEK RD N BD N OF DOCTORS GULLY RD,MIDBLOCK,All Moves,HURSTBRIDGE ARTHURS CREEK RD N OF DOCTORS GULLY RD,9999,Missing Data,HURSTBRIDGE-ARTHURS CREEK ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,180,10,0.05,2784
145.1434282640597,-37.01348047214424,29451,29614,740,GOULBURN VALLEY HWY NEBD BTW WALLIS ST & FOLEY AVE,MIDBLOCK,All Moves,GOULBURN VALLEY HWY NBTW WALLIS ST & FOLEY AVE,2640,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,APARX,Classification,Between 5 and 10 Years,6,2010,1700,250,0.15,740
146.02778847522123,-37.89559129159781,29454,29615,2041,MOUNT BAW BAW TOURIST RD NEBD 120M NE OF VESPER RD,MIDBLOCK,All Moves,MOUNT BAW BAW TOURIST RD N120M NE OF VESPER RD,4526,MOUNT BAW BAW ROAD,MT BAW BAW TOURIST ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,80,20,0.23,2041
144.58669094899474,-37.49460606637902,29459,29320,600,GISBORNE-MELTON RD N BD 100M SOUTH OF GISBORNE-MELBOURNE RD,MIDBLOCK,All Moves,GISBORNE-MELTON RD 100M SOUTH OF GISBORNE-MELBOURNE RD,5827,GISBORNE-MELTON ROAD,MELTON ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,3800,220,0.06,600
145.0126108993476,-37.73659809628552,29460,29617,1971,PLENTY RD NE OF MURRAY RD DEPARTURE,INTERSECTION,All Moves,PLENTY RD NE OF MURRAY RD DEPARTURE,5813,WHITTLESEA ROAD,PLENTY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1971
144.79021344725257,-37.792387895983886,29465,29322,2664,FITZGERALD RD N OF CALLAWAY BVD,INTERSECTION,All Moves,FITZGERALD RD/CALLAWAY BVD/SCHOOL ACCESS,9999,Missing Data,FITZGERALD ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2664
144.6685146702896,-37.85211559974649,29469,29323,1329,TARNEIT RD N BD BTW ABBOTSWOOD DR & BETHANY RD,MIDBLOCK,All Moves,TARNEIT RD BTW ABBOTSWOOD DR & BETHANY RD,9999,Missing Data,TARNEIT ROAD,APARX,Classification,Between 2 and 5 Years,4,2012,10000,560,0.06,1329
145.00013165268126,-37.76141019269682,29478,29623,2366,HIGH ST N OF DAREBIN RD,INTERSECTION,All Moves,DAREBIN RD & HIGH ST,5205,HIGH STREET,HIGH STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2366
145.11472271374564,-37.98728933555376,29482,29327,3187,LOWER DANDENONG RD E OF WOODLANDS DR DEPARTURE,INTERSECTION,All Moves,LOWER DANDENONG RD E OF WOODLANDS DR DEPARTURE,2050,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3187
144.9510029086356,-37.29093480415175,29484,29901,1508,UNION ST NEBD NE OF NORTHERN HWY,INTERSECTION,All Moves,UNION ST NNE OF NORTHERN HWY,9999,Missing Data,UNION STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,1508
144.8541694517342,-37.718404737385455,29486,29502,694,KEILOR PARK DRIVE NEBd BTW TRANSLINK DR & SPENCE ST,MIDBLOCK,All Moves,KEILOR PARK DRIVE NBTW TRANSLINK DR & SPENCE ST,5054,KEILOR PARK DRIVE,KEILOR PARK DRIVE,APARX,Classification,Between 5 and 10 Years,8,2008,16000,1600,0.1,694
145.27818328328755,-37.861196203176654,29487,29328,4980,TORMORE RD N OF BORNIA RD,INTERSECTION,All Moves,BORONIA RD\TORMORE RD\NARCISSUS AV,9999,Missing Data,TORMORE ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,4980
145.13512864890032,-37.73070349079216,29491,29003,3617,BOLTON ST N OF MAIN RD,INTERSECTION,Left Missing,MAIN RD/BOLTON ST,9999,Missing Data,BOLTON STREET,SCATS,Scats,Between 2 and 5 Years,2,2014,1700,0,0.0,3617
145.17046520774565,-37.954569196914655,29492,29132,3170,CORRIGAN RD N OF LIGHTWOOD RD,INTERSECTION,All Moves,CORRIGAN RD & LIGHTWOOD RD,9999,Missing Data,CORRIGAN ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3170
145.0992838498028,-37.64315219762582,29494,29503,938,STAGECOACH BVD E BD BTW MARLO CT & ZENA DR,MIDBLOCK,All Moves,STAGECOACH BVD BTW MARLO CT & ZENA DR,9999,Missing Data,STAGECOACH BOULEVARD,APARX,Classification,Between 5 and 10 Years,8,2008,830,90,0.12,938
145.32216139993582,-36.612194180350514,29497,29004,4868,MURCHISON-VIOLET TOWN RD W BD E OF LONGWOOD SHEPPARTON RD,INTERSECTION,All Moves,LONGWOOD SHEPPARTON RD & MURCHISON-VIOLET TOWN RD,5414,MURCHISON-VIOLET TOWN ROAD,MURCHISON-VIOLET TOWN ROAD,TMVMT,Manual,Greater than 10 Years,20,1996,220,40,0.21,4868
144.8495764880957,-37.72619249647394,29504,29134,4609,KEILOR PARK DR N OF CALDER FWY WEST BND RAMPS DEPARTURE,INTERSECTION,All Moves,KEILOR PARK DR N OF CALDER FWY WEST BND RAMPS DEPARTURE,5054,KEILOR PARK DRIVE,KEILOR PARK DRIVE,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,4609
143.47004699625649,-35.81893684698825,29510,29506,2424,DUMOSA-QUAMBATOOK RD EB 202M BEFORE RAILWAY CROSSING (KORONGVALE-ROBINVALE) 9905,MIDBLOCK,All Moves,DUMOSA-QUAMBATOOK RD 202M BEFORE RAILWAY CROSSING (KORONGVALE-ROBINVALE) 9905,5330,DUMOSA-QUAMBATOOK ROAD,DUMOSA-QUAMBATOOK ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,2424
143.36900089879728,-36.27507096671922,29515,29629,756,CALDER HWY E BD 100M EAST OF YEUNGROON RD,MIDBLOCK,All Moves,CALDER HWY 100M EAST OF YEUNGROON RD,2530,CALDER HIGHWAY,CALDER HIGHWAY,APARX,Classification,Between 2 and 5 Years,5,2011,650,200,0.3,756
144.34651670463103,-38.18203630330866,29516,29507,1755,SETTLEMENT RD NEBD BTW SURF COAST HWY & FRANCIS ST,MIDBLOCK,All Moves,SETTLEMENT RD NBTW SURF COAST HWY & FRANCIS ST,2800,CORIO-WAURN PONDS ROAD,SETTLEMENT ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,18000,1000,0.06,1755
145.15631500691003,-37.817292598151845,29519,29008,4293,SURREY RD N OF MAROONDAH HWY,INTERSECTION,All Moves,MAROONDAH HWY & SURREY RD,5307,BLACKBURN ROAD,SURREY ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,11000,340,0.03,4293
144.9878425436091,-37.830629466883295,29520,29907,2022,PUNT RD N BD BTW HARCOURT PDE & ALEXANDRA AV,MIDBLOCK,All Moves,PUNT RD BTW HARCOURT PDE & ALEXANDRA AV,9999,Missing Data,ALEXANDRA AVENUE,APARX,Classification,Between 5 and 10 Years,6,2010,30000,1000,0.03,2022
146.41797909045735,-37.96226449496927,29525,29908,587,WALHALLA RD NEBD 7900M NE OF WALHALLA-TYERS RD,MIDBLOCK,All Moves,WALHALLA RD N7900M NE OF WALHALLA-TYERS RD,4019,WALHALLA ROAD,WALHALLA ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,80,0,0.11,587
144.94204597617457,-37.59801628992084,29529,29138,5455,CRAIGIEBURN RD E BD BTWN HANSON RD & HOTHLYN DR,MIDBLOCK,All Moves,CRAIGIEBURN RD BTWN HANSON RD & HOTHLYN DR,8025,5106B 5500B,CRAIGIEBURN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,11000,820,0.07,5455
144.88127800528383,-37.824191098484576,29531,29010,6651,WILLIAMSTOWN RD N OF WEST GATE FWY RAMPS,INTERSECTION,All Moves,WEST GATE FWY RAMPS & WILLIAMSTOWN RD,5822,WILLIAMSTOWN ROAD,WILLIAMSTOWN ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,17000,2500,0.15,6651
146.18879360621844,-36.946718339981054,29533,29632,1415,MANSFIELD-WHITFIELD RD N BD 300M NORTH OF DEAD HORSE LA,MIDBLOCK,All Moves,MANSFIELD-WHITFIELD RD 300M NORTH OF DEAD HORSE LA,5498,MANSFIELD-WHITFIELD ROAD,MANSFIELD-WHITFIELD ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,510,40,0.09,1415
144.5920424001559,-37.48067119937611,29534,29139,3448,STATION RD N OF ROBERTSON RD,INTERSECTION,All Moves,AITKEN RD & ROBERTSON RD & STATION RD,5396,GISBORNE-KILMORE ROAD,STATION ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3448
145.7384954521571,-37.51092182939422,29541,29911,2092,MURCHISON STREET NEBD BTWN OLD MELBOURNE ROAD & BUXTON-MARYSVILLE ROAD,MIDBLOCK,All Moves,MURCHISON STREET NBTWN OLD MELBOURNE ROAD & BUXTON-MARYSVILLE ROAD,4008,MARYSVILLE ROAD,MURCHISON STREET,APARX,Classification,Between 2 and 5 Years,3,2013,310,70,0.23,2092
145.12852098924466,-38.104753700109605,29543,29140,4183,RAILWAY PDE N OF STATION ST,INTERSECTION,All Moves,RAILWAY PDE/STATION ST/MCKENZIE ST,9999,Missing Data,RAILWAY PARADE,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,4183
145.17232409781795,-36.7521099495003,29544,29511,233,KIRWANS BRIDGE-LONGWOOD RD WB 50M BEFORE RLY XING MANGALORE-TOCUMWAL,MIDBLOCK,All Moves,KIRWANS BRIDGE-LONGWOOD RD 50M BEFORE RLY XING MANGALORE-TOCUMWAL,9999,Missing Data,KIRWANS BRIDGE ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,233
145.0283233490246,-37.81125718571009,29559,29143,2929,DENMARK ST N OF STEVENSON ST,INTERSECTION,All Moves,DENMARK ST / STEVENSON ST,5856,BURNLEY-KEW ROAD,DENMARK STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2929
144.60101810929007,-37.695922393475726,29561,29514,1257,WESTERN FWY WEST BND ON RAMP W OF FERRIS RD,MIDBLOCK,All Moves,WESTERN FWY WEST BND ON RAMP W OF FERRIS RD,7047,2040B 2520F,MELTON-WESTERN OUT RAMP ON,APARX,Classification,Between 5 and 10 Years,8,2008,3300,380,0.11,1257
145.06648680192467,-37.88985580282057,29564,29341,6283,MURRUMBEENA RD N BD AT RAIL CROSSING MURRUMBEENA,INTERSECTION,All Moves,MURRUMBEENA RD AT RAIL CROSSING MURRUMBEENA,5301,MURRUMBEENA ROAD,MURRUMBEENA ROAD,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0.0,6283
146.46973650062952,-38.187582477234265,29575,29916,1444,TRARALGON WEST RD E BD 250M WEST OF SCRUBBY LANE,MIDBLOCK,All Moves,TRARALGON WEST RD 250M WEST OF SCRUBBY LANE,5541,TRARALGON WEST ROAD,TRARALGON WEST ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,1200,80,0.07,1444
145.12427066520982,-38.13474030033584,29586,29918,2501,NEPEAN HWY N BD BTW SHERIDAN AV & OGRADY AV,MIDBLOCK,All Moves,NEPEAN HWY BTW SHERIDAN AV & OGRADY AV,2660,NEPEAN HIGHWAY,NEPEAN HIGHWAY,APARX,Classification,Between 5 and 10 Years,7,2009,18000,850,0.05,2501
146.18879360621844,-36.946718339981054,29607,29522,1069,MANSFIELD-WHITFIELD RD E BD BTW TABLE TOP RD & SPRING CREEK RD,MIDBLOCK,All Moves,MANSFIELD-WHITFIELD RD BTW TABLE TOP RD & SPRING CREEK RD,5498,MANSFIELD-WHITFIELD ROAD,MANSFIELD-WHITFIELD ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,100,10,0.13,1069
145.37654201519234,-37.97470406587794,29610,29645,1067,BOUNDARY RD E BD BTW BERWICK RD & HOPKINS RD,MIDBLOCK,All Moves,BOUNDARY RD BTW BERWICK RD & HOPKINS RD,9999,Missing Data,BOUNDARY ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,780,30,0.04,1067
145.03518763355487,-37.90172859682676,29614,29349,3457,BOORAN RD N OF NORTH RD DEPARTURE,INTERSECTION,All Moves,BOORAN RD N OF NORTH RD DEPARTURE,9999,Missing Data,BOORAN ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3457
144.8057323746973,-37.80272930640484,29615,29152,5085,WESTERN RING ROAD ON RAMP N BD FROM MOBIL/MACDONALDS,MIDBLOCK,On Ramp,WESTERN RING ROAD ON RAMP FROM MOBIL/MACDONALDS,2900,WESTERN RING ROAD,WESTERN RING ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,3600,590,0.17,5085
145.18025759928256,-37.965846494865005,29623,29153,3330,HEATHERTON RD E OF LIGHTWOOD RD DEPARTURE,INTERSECTION,All Moves,HEATHERTON RD E OF LIGHTWOOD RD DEPARTURE,5970,HEATHERTON ROAD,HEATHERTON ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,3330
145.27987613096093,-38.09012549345612,29627,29351,621,SOUTH GIPPSLAND HWY SBBD BTW THOMPSONS RD & LESDON AV,MIDBLOCK,All Moves,SOUTH GIPPSLAND HWY SBBD BTW THOMPSONS RD & LESDON AV,2580,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,621
145.37275445758962,-37.6963852897355,29630,29526,2757,MACINTYRE LA N BD BTW VICTORIA RD & MELBA HWY,MIDBLOCK,All Moves,MACINTYRE LA BTW VICTORIA RD & MELBA HWY,9999,Missing Data,MACINTYRE LANE,APARX,Classification,Between 5 and 10 Years,7,2009,2800,130,0.05,2757
144.3553773291003,-37.633979537491,29634,29527,1808,WESTERN FWY NW BD BTWN MYRNIONG-TRENTHAM RD & PENTLAND HILLS RD,MIDBLOCK,All Moves,WESTERN FWY NBTWN PENTLAND HILLS RD & MYRNIONG-TRENTHAM RD,2520,WESTERN FREEWAY,WESTERN FREEWAY,APARX,Classification,Between 2 and 5 Years,3,2013,9700,1600,0.17,1808
