Site,Samples,RMSE,MAE,MAPE (%),R2
3869,488,0.116352,0.094695,132.0115,0.74508
3188,488,0.116367,0.084986,55.4313,0.720372
1213,488,0.116407,0.086218,77.1844,0.764074
1297,488,0.116437,0.093051,92.9942,0.758146
1404,488,0.116455,0.091433,47.132,0.740757
5229,488,0.116497,0.094314,177.7494,0.666957
4496,488,0.116551,0.08772,142.1029,0.713361
460,488,0.116583,0.093117,209.2642,0.768356
6338,488,0.116625,0.094863,85.7535,0.759291
1968,488,0.116629,0.090573,62.0864,0.681062
1522,488,0.11663,0.0884,122.7394,0.742806
4285,488,0.116648,0.094659,81.1946,0.748236
3897,488,0.116707,0.097521,112.2826,0.755669
5316,488,0.116801,0.089239,173.9348,0.727643
5001,488,0.116843,0.097944,158.7751,0.746178
1333,488,0.116924,0.092321,79.7484,0.75274
1029,488,0.116962,0.093328,132.1096,0.749744
5410,488,0.117002,0.097699,146.7694,0.765717
3823,488,0.117029,0.087713,21.8191,0.489624
1435,488,0.117035,0.09363,183.5697,0.738538
306,488,0.117036,0.094648,91.4497,0.751973
2970,488,0.117087,0.095933,171.6262,0.737198
5850,488,0.117101,0.098523,136.678,0.77256
3872,488,0.117113,0.095874,163.9629,0.758092
214,488,0.117145,0.09431,138.6381,0.714261
3403,488,0.117151,0.092819,43.4101,0.698549
3300,488,0.117157,0.088977,60.6843,0.747691
1571,488,0.117166,0.088088,50.0276,0.709761
1258,488,0.117168,0.092838,134.0508,0.753768
2999,488,0.117171,0.086289,121.4333,0.529494
1299,488,0.11721,0.093498,261.7913,0.764931
2547,488,0.117299,0.074856,38.4351,0.537739
1473,488,0.11734,0.097684,293.1855,0.754193
5133,488,0.11741,0.091652,68.3109,0.600036
2908,488,0.117467,0.088109,25.304,0.613093
3330,488,0.117482,0.095584,91.6868,0.75643
1869,488,0.117491,0.088486,42.0144,0.715089
5603,488,0.117514,0.096535,191.285,0.757141
1325,488,0.11756,0.090386,116.7622,0.754616
225,488,0.117571,0.093812,160.7373,0.760863
1266,488,0.117617,0.094765,216.7425,0.727605
6616,488,0.117648,0.096523,47.3304,0.725399
490,488,0.117648,0.089543,131.9385,0.75039
2620,488,0.11765,0.088409,121.1846,0.729376
2857,488,0.117656,0.089711,20.6383,0.579708
2531,488,0.117665,0.088446,152.6764,0.759573
1500,488,0.117713,0.085285,62.5857,0.694266
4533,488,0.117724,0.091994,44.258,0.699833
2068,488,0.117728,0.092137,35.0418,0.715222
4717,488,0.117742,0.091663,97.2671,0.774193
6218,488,0.117752,0.094514,186.7213,0.769877
4486,488,0.117785,0.092334,27.3872,0.676326
1230,488,0.11779,0.087481,99.0599,0.741011
5007,488,0.117793,0.098268,52.7731,0.73434
1877,488,0.11788,0.086698,91.0397,0.723546
1361,488,0.117896,0.103492,480.5937,0.775053
5874,488,0.117924,0.088242,158.9931,0.581878
5187,488,0.11793,0.097339,81.2158,0.689584
1160,488,0.117932,0.092455,167.718,0.754622
2144,488,0.117936,0.088691,56.096,0.736711
2769,488,0.117951,0.095779,96.1777,0.7571
2121,488,0.117967,0.094643,190.3669,0.75964
4323,488,0.117981,0.090337,119.3654,0.760586
1785,488,0.118068,0.0936,110.7999,0.745866
2268,488,0.118085,0.086459,153.7379,0.768716
1406,488,0.11812,0.094422,55.0228,0.714822
4825,488,0.11815,0.09783,158.9641,0.760626
3152,488,0.118157,0.092781,94.9362,0.740366
5397,488,0.11817,0.091473,228.9155,0.75134
2234,488,0.118264,0.096098,187.5327,0.743991
3435,488,0.118288,0.093082,88.5379,0.745597
2652,488,0.118364,0.096194,61.8305,0.739767
4092,488,0.11838,0.10015,200.7538,0.760451
1467,488,0.118393,0.09066,75.5096,0.72176
1472,488,0.118399,0.090264,264.9022,0.757998
4039,488,0.118439,0.100018,30.7336,0.576715
2723,488,0.118468,0.095039,138.9944,0.764216
32249,488,0.11851,0.086142,108.1223,0.757981
3933,488,0.11853,0.094436,303.206,0.767043
6449,488,0.118638,0.093209,66.3371,0.734204
3282,488,0.118671,0.09154,59.2947,0.53828
4416,488,0.118685,0.092376,93.4448,0.749739
724,488,0.118685,0.101352,230.1171,0.768347
3320,488,0.118703,0.092979,31.7684,0.684164
4096,488,0.118712,0.098079,180.5321,0.738427
610,488,0.11875,0.091787,82.3879,0.750158
3467,488,0.118786,0.094086,118.8028,0.737948
3725,488,0.118839,0.094182,125.8126,0.76373
5168,488,0.11884,0.092262,120.1708,0.744242
1715,488,0.118864,0.089979,88.8609,0.758157
32055,488,0.118865,0.086949,33.8818,0.70123
1939,488,0.118866,0.095411,201.6266,0.761563
187,488,0.118876,0.092797,163.9858,0.771275
3466,488,0.118957,0.093585,57.6568,0.7338
365,488,0.118987,0.092116,220.4078,0.770223
6652,488,0.118996,0.099765,80.3591,0.764059
5033,488,0.119039,0.098973,99.7562,0.763782
6262,488,0.11905,0.096141,256.2219,0.768536
756,488,0.119055,0.100655,221.1555,0.771247
6320,488,0.119063,0.099188,226.8458,0.763934
761,488,0.119091,0.094311,150.7945,0.765907
994,488,0.119129,0.091794,66.7191,0.739571
6206,488,0.119131,0.09566,64.8695,0.738152
2355,488,0.119238,0.092327,27.0681,0.499303
1524,488,0.119292,0.091886,79.9788,0.741028
1464,488,0.119309,0.095816,94.561,0.759735
1995,488,0.119392,0.090948,74.6075,0.74487
5025,488,0.119411,0.0996,141.4298,0.492537
1018,488,0.119429,0.100606,119.3787,0.758953
3301,488,0.119505,0.093385,102.615,0.753782
1519,488,0.119523,0.093848,149.4932,0.758001
2897,488,0.119531,0.097278,98.6056,0.754568
5413,488,0.119572,0.10327,362.1845,0.769522
4326,488,0.1196,0.091619,126.8673,0.755006
4055,488,0.119609,0.097616,124.4062,0.754195
2863,488,0.119641,0.093032,133.871,0.743811
1140,488,0.119661,0.100469,245.3078,0.765241
5213,488,0.119668,0.09289,195.3073,0.707803
2230,488,0.119737,0.092339,105.7561,0.735864
3168,488,0.119745,0.09625,64.1657,0.73618
4359,488,0.119774,0.094172,129.6679,0.750543
1948,488,0.119868,0.094174,77.8676,0.728295
1191,488,0.119926,0.089627,89.6954,0.738605
2064,488,0.119979,0.09367,56.5967,0.701034
3763,488,0.120033,0.101791,143.7707,0.766041
3063,488,0.120053,0.099749,39.2899,0.70187
2237,488,0.120091,0.089637,177.3719,0.561896
8520,488,0.120163,0.091499,47.4683,0.737659
6644,488,0.120248,0.097511,343.1622,0.767791
3653,488,0.120379,0.102698,170.4652,0.758593
32049,488,0.12038,0.095804,373.7701,0.764023
3539,488,0.120459,0.099243,169.1551,0.76105
2157,488,0.120461,0.098511,171.4802,0.713438
1576,488,0.120506,0.094,37.6853,0.673669
4325,488,0.12053,0.095147,109.55,0.748577
2014,488,0.120559,0.091672,216.8963,0.763623
740,488,0.12056,0.098975,197.6828,0.76534
1028,488,0.120569,0.088853,149.5679,0.771614
4586,488,0.120625,0.091211,66.7528,0.612947
449,488,0.120644,0.092935,163.0859,0.764766
4253,488,0.12065,0.09374,113.429,0.736497
4142,488,0.12069,0.091397,82.5978,0.72848
6689,488,0.12076,0.103785,97.2587,0.765632
1479,488,0.120777,0.095847,219.4058,0.758885
2059,488,0.120782,0.088952,84.0963,0.734749
2643,488,0.120794,0.100231,217.0571,0.764747
4245,488,0.120806,0.095732,58.9557,0.71024
5942,488,0.120853,0.101343,275.5265,0.764061
4436,488,0.120855,0.088064,30.5338,0.726594
190,488,0.120933,0.092492,49.8542,0.748167
2779,488,0.120965,0.099117,105.213,0.743546
5171,488,0.120974,0.101332,349.1914,0.731163
364,488,0.120989,0.099286,406.4556,0.756776
3709,488,0.12102,0.096036,72.5531,0.754122
6819,488,0.121032,0.098782,138.2131,0.763958
148,488,0.121037,0.098728,290.3389,0.755749
509,488,0.121074,0.090731,87.9848,0.745188
4915,488,0.121076,0.098183,162.5734,0.765591
5475,488,0.121104,0.093247,77.3456,0.736288
6802,488,0.121175,0.100874,140.1217,0.765727
32115,488,0.121221,0.094541,111.6126,0.728317
3047,488,0.121224,0.09556,154.4495,0.75682
4548,488,0.121239,0.098418,156.7576,0.745235
446,488,0.121243,0.09318,125.8536,0.764163
1559,488,0.121257,0.102406,237.1854,0.766415
2086,488,0.12133,0.089564,125.7768,0.750215
2737,488,0.121338,0.099147,75.1225,0.741241
2698,488,0.121338,0.093826,101.4816,0.750956
5003,488,0.121396,0.09457,40.8577,0.725072
32024,488,0.121396,0.093575,83.2783,0.745784
5607,488,0.121413,0.098851,207.9033,0.761753
4604,488,0.121427,0.093685,86.6799,0.576281
2246,488,0.121475,0.098771,159.4988,0.755194
619,488,0.121479,0.099918,65.7814,0.714064
1832,488,0.121481,0.099367,131.3551,0.759952
5414,488,0.121522,0.092074,64.1825,0.735058
2045,488,0.121535,0.096083,46.1105,0.711076
2375,488,0.121572,0.095541,154.1329,0.757353
2471,488,0.121573,0.098474,107.9801,0.7414
563,488,0.12163,0.105644,244.5156,0.766148
968,488,0.121658,0.09822,248.4927,0.661643
1824,488,0.121669,0.095382,70.9507,0.726795
5030,488,0.121706,0.100939,119.0863,0.74885
3544,488,0.121756,0.092076,37.2395,0.714287
1429,488,0.12179,0.099454,296.2835,0.747903
1799,488,0.121845,0.092763,65.9876,0.742656
515,488,0.121847,0.097443,101.8274,0.75353
3305,488,0.121851,0.097122,83.0114,0.742175
5438,488,0.121858,0.08964,130.8159,0.76079
2624,488,0.121864,0.104009,266.3442,0.775932
4330,488,0.121871,0.10049,144.84,0.724766
2052,488,0.121895,0.093662,88.2884,0.740632
4537,488,0.12192,0.090719,37.6367,0.620151
6691,488,0.121926,0.102304,78.3778,0.760801
4729,488,0.121938,0.098681,149.604,0.76284
4399,488,0.12195,0.095522,64.6368,0.72853
1704,488,0.121962,0.097118,78.5634,0.751688
5842,488,0.121963,0.097676,147.6506,0.752723
1737,488,0.121986,0.094883,44.207,0.714681
6217,488,0.121999,0.099095,213.7868,0.764799
5997,488,0.122007,0.100154,234.7357,0.762916
2372,488,0.122075,0.095409,71.4218,0.740267
5422,488,0.122147,0.105722,109.5998,0.572293
763,488,0.122207,0.102007,139.808,0.755231
5439,488,0.122251,0.096063,67.1352,0.69054
6047,488,0.122265,0.103108,217.1278,0.755315
3574,488,0.122354,0.098848,107.4147,0.752746
6692,488,0.122383,0.102532,89.0021,0.763046
1515,488,0.122426,0.100017,204.6638,0.760599
5119,488,0.122454,0.097408,71.3304,0.745734
2182,488,0.122529,0.087967,66.0822,0.673494
5246,488,0.122562,0.094374,88.7858,0.750084
4300,488,0.12257,0.098463,123.5455,0.760148
6461,488,0.122617,0.098513,113.7042,0.755645
3199,488,0.122636,0.100319,85.7163,0.744632
4990,488,0.122677,0.098985,87.4452,0.738506
5032,488,0.122702,0.099285,97.704,0.755359
1505,488,0.122708,0.093051,62.5305,0.739244
6651,488,0.122755,0.100797,169.7224,0.759802
531,488,0.122801,0.101995,137.9582,0.759996
2686,488,0.122806,0.097185,164.2957,0.764426
3438,488,0.122905,0.090463,31.4567,0.708772
4061,488,0.122968,0.096074,126.9571,0.751723
3642,488,0.122971,0.101577,51.1311,0.642104
6409,488,0.122987,0.096062,65.9998,0.731794
2263,488,0.123094,0.094364,92.1077,0.732282
1044,488,0.123095,0.093839,36.3974,0.671862
4487,488,0.123165,0.094823,67.9112,0.718982
2771,488,0.123181,0.097618,107.6244,0.746305
5412,488,0.123205,0.099233,175.9,0.756915
1006,488,0.123274,0.081951,165.6193,0.448362
3416,488,0.123282,0.09611,75.8747,0.729052
557,488,0.123304,0.094666,102.7036,0.744566
4393,488,0.123332,0.088262,71.1666,0.606797
218,488,0.123361,0.100014,199.2607,0.751999
5327,488,0.1234,0.094808,180.1382,0.740872
5363,488,0.123427,0.097419,174.8641,0.762465
5312,488,0.123437,0.097579,138.6446,0.761809
1165,488,0.123466,0.102263,231.0627,0.767513
5035,488,0.123474,0.102086,77.1076,0.750613
3573,488,0.123517,0.099555,158.5889,0.757587
101,488,0.123519,0.096756,132.6007,0.771312
2485,488,0.123572,0.098686,56.5618,0.693944
6211,488,0.123589,0.099042,112.9751,0.75236
6274,488,0.1236,0.099261,175.4068,0.756002
6831,488,0.123618,0.100352,142.9165,0.748885
377,488,0.123627,0.104338,143.6551,0.733887
3947,488,0.123638,0.105731,84.1168,0.53304
2005,488,0.123693,0.096942,52.034,0.717259
745,488,0.123696,0.103132,107.7048,0.753484
3714,488,0.123721,0.102082,236.0504,0.757198
4905,488,0.12373,0.100851,111.0759,0.705444
4541,488,0.123741,0.097313,48.6483,0.719117
2141,488,0.12377,0.098935,179.1623,0.753203
3096,488,0.123777,0.094945,94.1775,0.751456
6414,488,0.123812,0.097667,60.5492,0.726965
5329,488,0.123827,0.099225,122.0051,0.734023
3437,488,0.12384,0.100044,102.5462,0.744945
3354,488,0.123864,0.101399,219.7865,0.762827
4170,488,0.123867,0.100836,63.6778,0.70462
3211,488,0.123918,0.094591,146.558,0.732366
4529,488,0.123928,0.093729,119.4957,0.522288
1225,488,0.12394,0.098309,187.1302,0.764614
6310,488,0.123991,0.103364,204.6463,0.762254
6079,488,0.124097,0.098564,105.2572,0.758464
4373,488,0.124106,0.09703,48.797,0.722334
3793,488,0.124109,0.097899,86.223,0.728616
1107,488,0.124118,0.096345,178.1646,0.76901
2898,488,0.124121,0.099681,89.6463,0.749467
6451,488,0.124154,0.096475,117.0064,0.704735
5232,488,0.124154,0.104816,313.0693,0.765133
1518,488,0.124192,0.100207,125.6595,0.70387
1508,488,0.124196,0.102905,237.7059,0.760677
6269,488,0.124251,0.098669,178.2356,0.762308
5132,488,0.124277,0.096022,96.4684,0.747285
4543,488,0.124304,0.096014,46.5824,0.714427
104,488,0.12434,0.10531,230.0199,0.767739
4518,488,0.124355,0.093255,59.6304,0.735963
4883,488,0.124415,0.100097,26.1577,0.640826
3498,488,0.124499,0.093122,231.7859,0.478799
1965,488,0.124522,0.090949,50.9009,0.712663
385,488,0.124535,0.099231,185.6009,0.761477
4500,488,0.124535,0.095142,49.8883,0.725311
2399,488,0.124602,0.101109,54.5332,0.735483
4429,488,0.124603,0.101617,153.8242,0.742843
4894,488,0.12462,0.093003,65.9612,0.710701
3641,488,0.124635,0.10119,148.0706,0.760854
6071,488,0.12464,0.104544,208.872,0.762528
5350,488,0.124702,0.103022,108.7675,0.753251
981,488,0.124737,0.09771,119.7888,0.744496
3160,488,0.124777,0.096795,173.0696,0.762827
5418,488,0.124786,0.099129,210.3394,0.766071
3538,488,0.124836,0.102353,213.5658,0.756374
3755,488,0.124859,0.097772,86.2477,0.622712
5975,488,0.124887,0.105363,198.2493,0.757689
904,488,0.124921,0.098675,189.3849,0.750552
1741,488,0.124933,0.095754,70.959,0.729084
1259,488,0.124943,0.103563,160.3659,0.757801
2891,488,0.124955,0.100953,108.4617,0.736964
5104,488,0.124973,0.100009,172.7559,0.758383
796,488,0.124974,0.097792,87.1927,0.761138
3036,488,0.124974,0.103197,208.937,0.755242
277,488,0.124992,0.10137,112.9742,0.733242
32067,488,0.124997,0.097163,151.6899,0.759524
985,488,0.124999,0.108015,272.8526,0.769888
2067,488,0.125058,0.096124,137.9064,0.760995
3030,488,0.125069,0.101967,211.6119,0.766502
3356,488,0.12511,0.10302,161.4062,0.748921
6052,488,0.125125,0.100318,178.8471,0.743192
6264,488,0.125136,0.101333,232.8963,0.765081
1241,488,0.125148,0.099112,82.224,0.720156
3432,488,0.125161,0.097615,78.8066,0.73232
1395,488,0.125162,0.098756,84.4098,0.732341
2718,488,0.125233,0.102066,137.6694,0.750732
2311,488,0.125251,0.102374,101.3893,0.752538
5050,488,0.125267,0.099021,59.7632,0.728728
1211,488,0.125329,0.092273,39.5319,0.710845
5342,488,0.12534,0.101074,127.4732,0.753461
4885,488,0.12534,0.097985,38.6776,0.701317
3268,488,0.125378,0.10247,124.6776,0.748207
6822,488,0.125381,0.105255,95.5594,0.752503
106,488,0.125386,0.101478,180.8216,0.765234
3281,488,0.125437,0.099499,126.133,0.753296
1975,488,0.125454,0.096004,104.6142,0.72794
5374,488,0.125463,0.097453,43.8254,0.692158
4943,488,0.125499,0.09686,83.6526,0.672578
1949,488,0.125502,0.099385,112.7025,0.729795
299,488,0.12551,0.107377,315.1766,0.771286
5460,488,0.12555,0.098373,49.7943,0.716431
4239,488,0.125571,0.102226,64.172,0.672394
1722,488,0.125604,0.097077,108.7246,0.728875
2095,488,0.125614,0.100861,369.4906,0.516567
2703,488,0.125626,0.097854,83.0692,0.736663
5486,488,0.125639,0.095868,167.3522,0.75096
5105,488,0.125659,0.102882,79.6152,0.750219
3810,488,0.125661,0.100003,79.5114,0.691275
1771,488,0.125687,0.089611,156.602,0.566232
5137,488,0.12569,0.101228,141.8283,0.727641
4527,488,0.125694,0.100348,35.0855,0.673884
32151,488,0.125695,0.100417,73.8032,0.592919
5044,488,0.125721,0.103475,236.5817,0.759553
1681,488,0.12573,0.098923,41.9567,0.682701
3259,488,0.125783,0.103419,193.238,0.762623
4109,488,0.125794,0.104927,90.704,0.679032
5175,488,0.125858,0.102045,172.8988,0.742494
4054,488,0.125906,0.10071,115.1646,0.742663
229,488,0.125957,0.103095,129.8956,0.75315
6641,488,0.126079,0.101707,141.8425,0.762195
1781,488,0.126084,0.099197,167.5171,0.743135
685,488,0.126089,0.097809,170.4148,0.753145
32018,488,0.126091,0.104756,87.7946,0.734706
606,488,0.126093,0.095819,75.0552,0.744196
2383,488,0.126111,0.102692,186.0834,0.747659
32053,488,0.126129,0.099476,68.0101,0.756897
4279,488,0.126148,0.100799,66.3241,0.723517
1144,488,0.126153,0.107532,81.2547,0.724434
6701,488,0.12618,0.106174,309.5851,0.758233
4001,488,0.126204,0.09816,25.2371,0.528949
800,488,0.126234,0.099364,181.1493,0.762309
815,488,0.126253,0.101685,171.511,0.762603
5351,488,0.12626,0.102957,201.9273,0.748822
3715,488,0.126265,0.105562,130.7165,0.761367
6821,488,0.126336,0.107622,185.1751,0.767558
2259,488,0.126336,0.099827,132.3769,0.748817
1590,488,0.126409,0.095061,91.3965,0.755951
2168,488,0.126445,0.100781,121.5005,0.750655
4840,488,0.126449,0.103538,48.797,0.620358
244,488,0.126461,0.105866,211.2568,0.759165
5085,488,0.126463,0.101814,114.5915,0.750019
804,488,0.126501,0.099077,165.3172,0.767831
4792,488,0.126504,0.099926,175.8902,0.743983
2605,488,0.126529,0.105206,35.2122,0.670563
6004,488,0.126557,0.100365,355.3417,0.752987
1237,488,0.126563,0.097999,160.0398,0.747656
6152,488,0.126566,0.104489,139.6819,0.762826
3240,488,0.126568,0.097228,56.9227,0.721553
3963,488,0.126585,0.101612,131.7387,0.762252
1337,488,0.126601,0.092386,39.6469,0.73101
6404,488,0.126603,0.098951,63.8179,0.72812
573,488,0.126636,0.104265,162.1259,0.753177
4045,488,0.126703,0.099448,62.4716,0.729436
3916,488,0.126757,0.09644,98.2153,0.740413
228,488,0.126757,0.104877,160.0854,0.759693
1214,488,0.126785,0.092067,73.6061,0.763866
5369,488,0.126789,0.099132,259.2063,0.752764
32160,488,0.126796,0.109061,284.5432,0.761095
3447,488,0.126811,0.10177,34.4,0.667454
739,488,0.126824,0.104765,132.9305,0.745947
5082,488,0.126827,0.102574,111.7495,0.75159
6065,488,0.126833,0.102791,95.5626,0.75307
6308,488,0.126849,0.105689,247.6086,0.763011
191,488,0.126855,0.097675,66.2436,0.755058
526,488,0.126864,0.099454,168.5589,0.767803
1562,488,0.126881,0.099692,82.5611,0.738794
694,488,0.126889,0.107034,183.2432,0.749992
2625,488,0.126924,0.105989,205.3088,0.763544
3491,488,0.126926,0.100103,165.021,0.736101
3101,488,0.126932,0.108611,145.2099,0.752298
3334,488,0.126932,0.102217,200.8118,0.760212
274,488,0.126946,0.105612,176.0047,0.760391
2374,488,0.12696,0.102803,208.3306,0.745847
5319,488,0.126987,0.099175,128.1301,0.70602
353,488,0.127009,0.099051,122.9736,0.762765
2679,488,0.127037,0.100149,53.2379,0.711352
4720,488,0.127068,0.102343,94.2575,0.73468
1976,488,0.127146,0.097826,115.5725,0.765589
4755,488,0.127169,0.106645,66.8226,0.693303
4607,488,0.127196,0.097592,61.3862,0.609218
857,488,0.127202,0.105672,121.7613,0.758295
5201,488,0.127208,0.091092,61.029,0.530226
3508,488,0.127222,0.101005,114.3451,0.74001
942,488,0.127223,0.099661,59.4276,0.723455
5219,488,0.127248,0.104519,90.5696,0.748256
1251,488,0.127292,0.100545,180.5448,0.752847
1751,488,0.127295,0.098509,44.1863,0.705018
2283,488,0.12741,0.099844,92.0203,0.720423
280,488,0.127502,0.102497,74.109,0.745768
5396,488,0.127527,0.098752,62.2507,0.711012
378,488,0.127529,0.100048,80.133,0.754607
5445,488,0.127546,0.099702,72.5783,0.722258
2373,488,0.127553,0.107233,227.9675,0.760653
1185,488,0.127575,0.105119,59.504,0.713021
4830,488,0.127602,0.103528,45.9753,0.694584
6360,488,0.127672,0.102919,77.2793,0.736273
3594,488,0.127676,0.103285,100.4544,0.731441
4244,488,0.127768,0.102804,57.4527,0.713137
5999,488,0.127778,0.10252,57.6504,0.730051
1801,488,0.127806,0.099019,54.5726,0.731204
1117,488,0.127808,0.100216,217.5662,0.759667
32042,488,0.127809,0.094732,104.4315,0.566592
2756,488,0.127811,0.087333,72.5224,0.666964
1442,488,0.127841,0.10734,203.6381,0.767309
2719,488,0.127869,0.101781,114.8432,0.748896
5115,488,0.127877,0.102861,130.7577,0.743014
6246,488,0.127891,0.105144,114.4811,0.737336
2248,488,0.127896,0.103783,110.0644,0.727312
1238,488,0.127937,0.10199,127.9168,0.729484
4231,488,0.127957,0.098552,34.5174,0.708677
5462,488,0.127964,0.100653,161.103,0.749235
2231,488,0.128039,0.102754,168.2074,0.751124
266,488,0.128046,0.099933,131.7125,0.738874
3311,488,0.12806,0.10413,99.807,0.732824
3767,488,0.128082,0.100861,107.0572,0.704668
1226,488,0.128107,0.097132,104.4107,0.733232
2179,488,0.128139,0.101584,81.9806,0.702636
5610,488,0.12815,0.106346,129.6632,0.755922
5195,488,0.128171,0.103173,143.3951,0.74998
6072,488,0.128189,0.10656,191.5828,0.758856
6440,488,0.128207,0.099855,77.7815,0.741307
495,488,0.128207,0.099135,93.0934,0.757418
3908,488,0.128217,0.105539,139.6214,0.748022
4953,488,0.128238,0.100173,99.5499,0.730387
4335,488,0.128261,0.103631,123.417,0.739354
1105,488,0.128275,0.098631,178.1869,0.761137
1797,488,0.128307,0.099123,57.9262,0.727309
1103,488,0.128318,0.101327,98.8896,0.752894
5845,488,0.128337,0.105864,208.8583,0.757997
1114,488,0.128344,0.100984,71.5125,0.758174
1800,488,0.128387,0.099015,66.3835,0.734827
1177,488,0.128389,0.087889,244.5305,0.658736
211,488,0.128418,0.104964,91.4317,0.743691
