Site,RMSE,MAE,MAPE (%),R2,n_test
5810,0.04180018058744905,0.03283729404211044,13.753244400024414,0.967231810092926,488
2503,0.041801653849505106,0.03386828303337097,10.121709823608398,0.9777166247367859,488
919,0.04180442617067722,0.033724840730428696,11.808093070983887,0.9780471324920654,488
1465,0.04180572106433402,0.034117717295885086,11.380634307861328,0.9773086309432983,488
704,0.04180697832592677,0.032729580998420715,10.49435806274414,0.9798367023468018,488
3101,0.041810876571122334,0.03486039116978645,12.88786792755127,0.9731237888336182,488
582,0.04181098933637776,0.03413265570998192,11.980399131774902,0.9777451157569885,488
3199,0.041819593402984044,0.032113514840602875,11.452792167663574,0.9703046679496765,488
4518,0.041824912812233446,0.032858505845069885,11.492380142211914,0.9701319932937622,488
4814,0.04182626691277943,0.03269841894507408,13.345292091369629,0.923440158367157,488
2795,0.0418293771421874,0.033614251762628555,12.41748046875,0.9776425957679749,488
3221,0.04183097182784741,0.03311305120587349,11.788619995117188,0.9738523364067078,488
2377,0.04183721500782767,0.03247825801372528,10.187252044677734,0.9764031767845154,488
604,0.04184535743054245,0.031411003321409225,10.786587715148926,0.9796344637870789,488
2836,0.04184592078919036,0.0325796864926815,11.224302291870117,0.9747363328933716,488
226,0.04184788900739892,0.03411857411265373,15.168252944946289,0.9533492922782898,488
2089,0.041851446865894766,0.03324496001005173,11.872031211853027,0.9752252101898193,488
1701,0.04185570393708515,0.031218644231557846,10.684446334838867,0.9758664965629578,488
2716,0.041857741225672956,0.03417706862092018,12.481388092041016,0.9779632091522217,488
5234,0.04186631343902236,0.0337379164993763,11.2142915725708,0.9764465093612671,488
1081,0.04187205785585721,0.03233185037970543,11.366549491882324,0.978323757648468,488
1565,0.041876818785116794,0.03161241114139557,11.778499603271484,0.9674343466758728,488
3943,0.0418827396528987,0.033102039247751236,10.834657669067383,0.9801098108291626,488
1812,0.04188396263864847,0.0303236935287714,9.836467742919922,0.9730319380760193,488
340,0.04188745906909869,0.03251010924577713,10.898646354675293,0.9742527008056641,488
3693,0.04189006591555049,0.03280571475625038,8.850726127624512,0.9838854074478149,488
32139,0.04189818556393488,0.03329625353217125,10.406542778015137,0.9797635674476624,488
3243,0.04190384782334062,0.032680023461580276,11.95750617980957,0.9747117161750793,488
195,0.041905857769199424,0.03346889093518257,10.622515678405762,0.9762073755264282,488
4584,0.041908124572421435,0.03300322964787483,10.195657730102539,0.9696340560913086,488
2618,0.04190871486563826,0.033059749752283096,10.032649040222168,0.9785476326942444,488
4939,0.041911768979393686,0.03235722333192825,10.789238929748535,0.9751700758934021,488
4953,0.04192113131920254,0.034072693437337875,11.882462501525879,0.9711878299713135,488
5029,0.041937395877573856,0.03451162949204445,13.284280776977539,0.9761063456535339,488
5440,0.0419431513757844,0.029842892661690712,10.564253807067871,0.9714688062667847,488
5002,0.041945772801021276,0.030314180999994278,8.063015937805176,0.9737627506256104,488
1717,0.0419490448425678,0.03396516665816307,12.971796035766602,0.9754412770271301,488
5244,0.041955923900795965,0.033027421683073044,10.214844703674316,0.9771977663040161,488
6258,0.04195750406567272,0.033265769481658936,11.897095680236816,0.9808056950569153,488
687,0.041970652225770094,0.03384822979569435,10.796778678894043,0.9785653948783875,488
4436,0.041972317818510504,0.0319223515689373,12.677715301513672,0.9670233130455017,488
4610,0.04198525615529839,0.035063523799180984,12.10340404510498,0.9779875874519348,488
3827,0.04198645674613093,0.034161802381277084,12.702994346618652,0.9688326716423035,488
266,0.04199637347804062,0.0329991839826107,12.058133125305176,0.9719105362892151,488
779,0.04199683917695721,0.03304600343108177,10.645222663879395,0.9739289879798889,488
4932,0.041998348504919535,0.032717879861593246,10.71454906463623,0.9795882701873779,488
3137,0.04200124642886943,0.034256286919116974,11.095004081726074,0.9792729616165161,488
3261,0.042021670359918675,0.032747965306043625,10.329183578491211,0.978123664855957,488
4951,0.04202796000062439,0.033559877425432205,9.519973754882812,0.9790635704994202,488
1301,0.042029850448560696,0.033606547862291336,11.060052871704102,0.9806407690048218,488
3927,0.04203188899017158,0.03398437052965164,11.328641891479492,0.9769225120544434,488
363,0.04203970986840639,0.03193267807364464,10.821484565734863,0.9739785194396973,488
4346,0.04204254402368588,0.033761635422706604,10.289896965026855,0.9800616502761841,488
6253,0.042047392243046454,0.033575452864170074,12.15776252746582,0.9808459281921387,488
401,0.04204779785113483,0.03314502164721489,10.859573364257812,0.9773883819580078,488
338,0.04205779007910624,0.03245703876018524,10.21068286895752,0.9755771160125732,488
3741,0.042063506963074704,0.03086743876338005,10.141100883483887,0.9774091243743896,488
3506,0.042065546641129097,0.033508364111185074,11.552387237548828,0.9797518253326416,488
5434,0.04207016668586645,0.03306557238101959,11.766159057617188,0.9733414649963379,488
2434,0.04207118775936919,0.031658805906772614,9.6922607421875,0.9769816398620605,488
2354,0.042075948291232866,0.03281049430370331,10.511984825134277,0.9784097671508789,488
444,0.04207607417999912,0.033052537590265274,10.903436660766602,0.9753403067588806,488
1744,0.042076628916119706,0.03296054154634476,8.78773307800293,0.9677904844284058,488
936,0.04208730304953478,0.032487574964761734,10.523590087890625,0.9745869040489197,488
5016,0.0420996018491352,0.03077133558690548,10.015641212463379,0.9760730266571045,488
4235,0.04210879940097821,0.03372982144355774,11.068995475769043,0.9750922918319702,488
1261,0.04210908692169379,0.03334878012537956,10.840715408325195,0.9760531783103943,488
6689,0.042114831395320525,0.034064698964357376,14.643526077270508,0.9714950919151306,488
651,0.04212496939176571,0.03237304463982582,9.613082885742188,0.9761491417884827,488
3698,0.042126037498214454,0.0328838974237442,11.150229454040527,0.9811127781867981,488
520,0.04212979154624876,0.03414477780461311,13.748018264770508,0.9666904807090759,488
4864,0.042130562487106116,0.03523821756243706,11.952205657958984,0.9824570417404175,488
5111,0.042131823870665525,0.03197336196899414,10.67676067352295,0.9774108529090881,488
233,0.04213341539822669,0.03345411270856857,12.131919860839844,0.9729150533676147,488
2292,0.042145258785406335,0.032225191593170166,9.848724365234375,0.976341724395752,488
3208,0.04214841452651861,0.03321921080350876,10.215614318847656,0.9793540835380554,488
927,0.042157584860277486,0.035219933837652206,39.41104507446289,0.7341500520706177,488
549,0.04215902492269197,0.03298487514257431,9.802647590637207,0.9817715883255005,488
1374,0.04215960479970525,0.03249140828847885,13.893291473388672,0.9578446745872498,488
500,0.04216067893176901,0.032803770154714584,11.717198371887207,0.967161238193512,488
3004,0.042162951362629236,0.03290567174553871,11.954060554504395,0.9587938785552979,488
4998,0.04216747515108138,0.03311438858509064,10.541717529296875,0.9778456091880798,488
2865,0.04218045850331041,0.03426261991262436,10.812577247619629,0.9813649654388428,488
1797,0.04218487416811075,0.03245849534869194,11.667427062988281,0.9705229997634888,488
5806,0.04218489210580633,0.03317751735448837,12.983240127563477,0.9774648547172546,488
232,0.04218740192816956,0.03412900120019913,12.519963264465332,0.9752441048622131,488
2114,0.04218863125891467,0.03432126343250275,11.082454681396484,0.9762479066848755,488
2944,0.04219313711898843,0.03368702903389931,11.478387832641602,0.9758641123771667,488
1023,0.04221559440096831,0.0342312753200531,11.574907302856445,0.9776363372802734,488
538,0.042217072468991326,0.03275289759039879,9.696008682250977,0.9770700931549072,488
3259,0.04222199439333708,0.033975400030612946,12.976696014404297,0.9732530117034912,488
4729,0.04222282292977823,0.033722780644893646,12.548203468322754,0.9715645909309387,488
4042,0.042238647474431526,0.034199103713035583,10.71142864227295,0.971420168876648,488
4775,0.04223958730526124,0.033794764429330826,10.454080581665039,0.9768396615982056,488
3686,0.0422421062794824,0.034004565328359604,10.539485931396484,0.9822081923484802,488
4723,0.042242122814921935,0.03339387848973274,12.05700969696045,0.9742724299430847,488
3552,0.042243907226400285,0.034514982253313065,10.388014793395996,0.9811829328536987,488
4791,0.04226351976219638,0.0325448177754879,11.225120544433594,0.9741658568382263,488
4961,0.042264726220708974,0.03432084619998932,13.53450870513916,0.9767855405807495,488
3125,0.04226929144548488,0.03417108207941055,11.383883476257324,0.9803609848022461,488
1398,0.042271815534564515,0.03347473964095116,9.73051643371582,0.9762847423553467,488
3817,0.04227301762548073,0.034010760486125946,11.122139930725098,0.9779767990112305,488
3304,0.04227793303678796,0.03334803506731987,10.847911834716797,0.9737686514854431,488
2636,0.04228798788514004,0.033760007470846176,10.100783348083496,0.9774861335754395,488
3012,0.042304982356490724,0.033787116408348083,13.439358711242676,0.9731274247169495,488
5253,0.042305047024003145,0.033408280462026596,9.608548164367676,0.9766553640365601,488
3551,0.04231966347334922,0.03429874777793884,10.983580589294434,0.9820597171783447,488
3321,0.04232093847613569,0.0335204117000103,9.970850944519043,0.9770693778991699,488
3998,0.04232704200270945,0.033848606050014496,11.370213508605957,0.9757662415504456,488
1815,0.04232946639058318,0.03242892771959305,9.112832069396973,0.9773142337799072,488
6094,0.0423410459808439,0.033600032329559326,12.090802192687988,0.9803696870803833,488
4622,0.04234130580470757,0.03417471423745155,11.405338287353516,0.979371964931488,488
32117,0.042341990412332206,0.03383239358663559,10.875210762023926,0.9793739914894104,488
3555,0.042343292236053195,0.03273896500468254,10.681191444396973,0.977099597454071,488
1568,0.042345267577443266,0.03357310593128204,11.207411766052246,0.9728372693061829,488
2161,0.04234790397165522,0.03258673846721649,9.639262199401855,0.9792406558990479,488
2340,0.042357644011185504,0.03177724406123161,9.611946105957031,0.9799273610115051,488
3132,0.042358087873831954,0.03353014588356018,9.578697204589844,0.9830414056777954,488
1118,0.042374394883963044,0.03129317983984947,9.597176551818848,0.9772613644599915,488
6333,0.04238628766539637,0.03247641399502754,12.360716819763184,0.9517791867256165,488
1951,0.042390588517284056,0.0323391854763031,9.850504875183105,0.9777095913887024,488
2327,0.04239578960322328,0.030232811346650124,10.227519035339355,0.9808781743049622,488
1139,0.04239643077000785,0.03409178555011749,13.163168907165527,0.965016782283783,488
4283,0.04240255088483207,0.033081233501434326,10.877603530883789,0.9750191569328308,488
962,0.04241054908417313,0.03391614183783531,10.909111976623535,0.9766206741333008,488
1093,0.04241305241512418,0.0329722985625267,10.600068092346191,0.9795904755592346,488
1506,0.04241548972698105,0.03272293135523796,10.331061363220215,0.9728035926818848,488
715,0.042417445239114046,0.03398539498448372,10.660233497619629,0.9806444644927979,488
180,0.04242029257803427,0.034055039286613464,11.652693748474121,0.9793945550918579,488
2008,0.042424268927215285,0.032795608043670654,10.364622116088867,0.9775373935699463,488
3232,0.04244277504022859,0.032798882573843,10.397138595581055,0.9761720895767212,488
2203,0.04244830294932573,0.033999547362327576,10.777381896972656,0.980948269367218,488
1531,0.04245587162989615,0.034576453268527985,11.138182640075684,0.9613044261932373,488
3060,0.04246875310900272,0.0328323096036911,8.313166618347168,0.9790938496589661,488
4664,0.042474772356386935,0.03459916263818741,10.759746551513672,0.9797471761703491,488
1590,0.04247669088073422,0.03293658047914505,11.546574592590332,0.9724437594413757,488
1966,0.042476985503583496,0.03244134411215782,10.976232528686523,0.9674131870269775,488
3812,0.04248019470477226,0.034418001770973206,11.854171752929688,0.9756619334220886,488
106,0.04248054959300449,0.03398962318897247,11.794937133789062,0.9730526208877563,488
270,0.04248191979001822,0.03383801504969597,9.94126033782959,0.9811232686042786,488
4648,0.04248581364867776,0.03403577581048012,12.228534698486328,0.9751502871513367,488
526,0.04248627535279633,0.03512563556432724,12.121502876281738,0.9739577770233154,488
118,0.04249010305662736,0.03405914083123207,11.578902244567871,0.977005660533905,488
2796,0.04249120719057304,0.033046018332242966,10.19438648223877,0.9767274856567383,488
1050,0.042491719520896885,0.034672852605581284,10.816004753112793,0.9813881516456604,488
1185,0.0424949714415316,0.028072157874703407,9.448875427246094,0.9681586623191833,488
2869,0.04249901339362242,0.033690303564071655,9.13683795928955,0.9797156453132629,488
2713,0.04250483663513725,0.033336106687784195,10.16035270690918,0.9764432907104492,488
1788,0.04250948150885098,0.03365384414792061,9.689574241638184,0.97674959897995,488
3566,0.042512285715195844,0.034214816987514496,10.76927375793457,0.9796420335769653,488
361,0.04251345225437051,0.034051768481731415,12.060126304626465,0.9678122401237488,488
1874,0.04251847950769629,0.033737730234861374,11.2083740234375,0.9734947085380554,488
2350,0.04251918864210717,0.03414984047412872,11.210153579711914,0.9807335734367371,488
4405,0.0425227765714047,0.03292796015739441,11.06881332397461,0.972961962223053,488
4514,0.04252810109731577,0.03281385824084282,10.455370903015137,0.9706364274024963,488
4655,0.042530456542487,0.03415713459253311,11.819899559020996,0.9778746366500854,488
5071,0.042532673634909604,0.03331834077835083,11.012704849243164,0.9770051836967468,488
2820,0.042551551190632066,0.03283640742301941,9.758200645446777,0.9789437055587769,488
4184,0.04256856897498991,0.033376410603523254,9.8558931350708,0.9796880483627319,488
4757,0.042571376125680786,0.034338101744651794,11.125167846679688,0.9767810702323914,488
3709,0.042574501648990334,0.03429511934518814,14.473487854003906,0.969569742679596,488
5208,0.04257542723018475,0.033507511019706726,11.251984596252441,0.9797906279563904,488
3160,0.04257574851289624,0.03381573408842087,11.237923622131348,0.9723867177963257,488
4000,0.042578501874673165,0.034032247960567474,9.825179100036621,0.9814409017562866,488
4376,0.04257976365873339,0.03238212689757347,14.3505859375,0.9553482532501221,488
1305,0.04258042256035881,0.034235451370477676,11.159292221069336,0.977467954158783,488
2153,0.04258363353460675,0.03358065336942673,9.512843132019043,0.9777221083641052,488
2407,0.042585738511916146,0.03287675976753235,8.949015617370605,0.9755477905273438,488
1800,0.04258598727508699,0.033085525035858154,11.250107765197754,0.9708241820335388,488
3937,0.042587742244301896,0.034297339618206024,11.029053688049316,0.9763270020484924,488
5313,0.04258829168241514,0.034842561930418015,9.57188606262207,0.9810277819633484,488
663,0.042595292980800004,0.033576395362615585,10.09010124206543,0.9747820496559143,488
3900,0.042602526765837985,0.03347901999950409,10.321444511413574,0.9800803661346436,488
284,0.042605084395132956,0.03513758257031441,11.903573989868164,0.979425847530365,488
1852,0.04261580919105098,0.03332572430372238,10.292261123657227,0.9704223871231079,488
1103,0.042616404706267534,0.030541500076651573,10.960436820983887,0.9727439284324646,488
825,0.04263091576893598,0.03450794517993927,10.938629150390625,0.9804613590240479,488
4458,0.04264490049062033,0.03235958144068718,13.041474342346191,0.9619318246841431,488
3685,0.04264564301062869,0.034318357706069946,11.366055488586426,0.9778602719306946,488
149,0.042650681977644496,0.034680552780628204,11.689732551574707,0.9809977412223816,488
992,0.04265263353028018,0.03397291526198387,10.844260215759277,0.9741666913032532,488
4079,0.04266601359061116,0.035376500338315964,10.567164421081543,0.9825724363327026,488
3339,0.04267091374168379,0.03301543369889259,13.128927230834961,0.9627557396888733,488
4734,0.042698118989256025,0.032928723841905594,8.514303207397461,0.9760188460350037,488
1256,0.04270068588760216,0.03419370576739311,11.644350051879883,0.9743061065673828,488
334,0.042701164352387716,0.034248173236846924,11.305477142333984,0.9736477732658386,488
3252,0.042708384294062735,0.033974118530750275,10.974943161010742,0.9802334904670715,488
4034,0.04271004428552293,0.03268912434577942,9.885497093200684,0.9756988286972046,488
3120,0.04271987752596715,0.032393425703048706,10.669502258300781,0.9753776788711548,488
1245,0.042721992140033783,0.033878833055496216,10.948009490966797,0.9730417132377625,488
4285,0.04273120420511575,0.03378383815288544,13.290935516357422,0.9662145376205444,488
5425,0.04273967885878074,0.03595283254981041,13.283612251281738,0.9756568074226379,488
281,0.0427409644839177,0.0337199941277504,12.425487518310547,0.9734083414077759,488
4258,0.04274723952278664,0.03498236835002899,10.600761413574219,0.9771698117256165,488
944,0.04274733892462765,0.032567888498306274,12.65150260925293,0.972542941570282,488
915,0.0427519220516488,0.03479527682065964,11.670672416687012,0.9786894917488098,488
2508,0.042770502782328766,0.03420206904411316,12.404960632324219,0.9756129384040833,488
1247,0.04277463844869089,0.03237835317850113,10.694122314453125,0.9726763963699341,488
154,0.042777515079847346,0.03651876002550125,19.537376403808594,0.924892008304596,488
5118,0.0427782212809111,0.03366581350564957,10.975071907043457,0.9751548171043396,488
5177,0.042778297479172986,0.032080262899398804,12.672593116760254,0.9748839139938354,488
1197,0.0427806051336635,0.03297750651836395,11.320944786071777,0.979027509689331,488
2343,0.04279113766919524,0.035608258098363876,12.76052474975586,0.98062664270401,488
3376,0.042791321305756226,0.03434004634618759,8.465166091918945,0.9766948819160461,488
109,0.04279434507447086,0.033620115369558334,11.548500061035156,0.9754490852355957,488
1498,0.042797986099458216,0.03512263670563698,11.971891403198242,0.9716835618019104,488
6695,0.042808227456390874,0.03429178148508072,13.625736236572266,0.9751904606819153,488
3311,0.04281059468208072,0.0334160290658474,11.370987892150879,0.9701414108276367,488
2028,0.042812114749953674,0.03470727428793907,12.825451850891113,0.9766857624053955,488
415,0.04281658898356259,0.035070814192295074,9.063698768615723,0.9818363189697266,488
1200,0.04281873960343138,0.0340692438185215,11.27450942993164,0.9797525405883789,488
6256,0.042822659924561114,0.034164585173130035,12.961053848266602,0.978800356388092,488
670,0.04282785610779457,0.03259426727890968,9.64576530456543,0.9763393998146057,488
6261,0.04283257059226511,0.03402230143547058,12.569130897521973,0.9789189100265503,488
162,0.04283761202944618,0.0325084812939167,9.76659870147705,0.9773267507553101,488
171,0.04284089883567864,0.03475482389330864,11.192136764526367,0.9794240593910217,488
2211,0.042841161062767245,0.03415873274207115,12.031621932983398,0.9736361503601074,488
4293,0.042841685512129295,0.034725502133369446,13.132362365722656,0.976882815361023,488
4640,0.04284309306987069,0.03508332371711731,12.513126373291016,0.9802983999252319,488
2812,0.04284335800076084,0.032828472554683685,10.936378479003906,0.974929928779602,488
253,0.04284815907980989,0.03333196043968201,11.236140251159668,0.9732673168182373,488
1976,0.042855350182240334,0.03346261754631996,11.276902198791504,0.9733692407608032,488
2918,0.04286754811816389,0.03250879421830177,10.700117111206055,0.973679780960083,488
5447,0.042871465333792436,0.03448925539851189,10.528209686279297,0.976754367351532,488
1748,0.04287544192593468,0.03270474448800087,10.004581451416016,0.9743630886077881,488
3301,0.042878531710130605,0.033769261091947556,11.837334632873535,0.968302309513092,488
1024,0.04288757985888192,0.03470861539244652,10.744848251342773,0.9773232936859131,488
5863,0.04288810509781845,0.032562583684921265,11.890287399291992,0.9780639410018921,488
2372,0.0428897594905687,0.03166278451681137,10.423137664794922,0.9679386615753174,488
2408,0.042892196855335234,0.03245708346366882,9.055676460266113,0.9764731526374817,488
2429,0.04289246555411045,0.03223437815904617,9.31497573852539,0.9791609048843384,488
394,0.04289303415859499,0.03399914130568504,11.619866371154785,0.9786816239356995,488
5276,0.042893498264544264,0.035328544676303864,11.26162052154541,0.977281928062439,488
213,0.04289490547907987,0.034075211733579636,11.279451370239258,0.9761326313018799,488
3240,0.042898947741208275,0.03182666748762131,10.260154724121094,0.9680120944976807,488
427,0.04290231125342465,0.034179896116256714,9.532937049865723,0.9801495671272278,488
4821,0.042902467279257235,0.03363241255283356,11.982166290283203,0.973274290561676,488
1832,0.04291093659548697,0.034584179520606995,12.48387336730957,0.970048725605011,488
2788,0.04291131233772802,0.031017476692795753,10.52820873260498,0.9712743163108826,488
5323,0.042919938583283974,0.03301509469747543,11.243204116821289,0.9753949642181396,488
2293,0.04292029661637756,0.03448571637272835,11.957623481750488,0.9722522497177124,488
4406,0.04292283802302609,0.03271665796637535,10.755345344543457,0.9740837812423706,488
3203,0.04292461854540461,0.03362862765789032,12.883745193481445,0.9764753580093384,488
2411,0.0429323228946107,0.033866722136735916,9.508585929870605,0.9793170690536499,488
6821,0.04293323805013252,0.035696618258953094,14.93095874786377,0.9731558561325073,488
5021,0.042933299059807056,0.031975165009498596,10.947305679321289,0.9784342050552368,488
5365,0.042939734415708045,0.03601684793829918,20.43071746826172,0.9248180389404297,488
3439,0.042944489479332625,0.03487482666969299,11.898672103881836,0.9782971143722534,488
3309,0.04294765019382331,0.033986546099185944,11.485574722290039,0.9757286310195923,488
630,0.04295456581736444,0.034384120255708694,11.109718322753906,0.9791576862335205,488
3354,0.04296425367802118,0.03548092022538185,13.088324546813965,0.9714643955230713,488
4499,0.04296816343210574,0.034354813396930695,9.86136245727539,0.9715679883956909,488
576,0.04297899942184281,0.032675232738256454,9.503874778747559,0.9814919233322144,488
204,0.04298958354599593,0.032127030193805695,10.318352699279785,0.9779338240623474,488
173,0.043002466227655696,0.03445019572973251,11.776968002319336,0.9781140089035034,488
5240,0.043008167166204654,0.03409919515252113,11.145831108093262,0.9769407510757446,488
1235,0.0430105518075886,0.03417970985174179,10.080571174621582,0.9771466851234436,488
4483,0.04302281803514996,0.033737801015377045,11.230697631835938,0.9722685217857361,488
1164,0.04303040605462318,0.03452147915959358,12.25477409362793,0.9755374789237976,488
3316,0.04303100530098409,0.0346386544406414,9.984219551086426,0.9779525399208069,488
640,0.043041734862356254,0.0340433195233345,11.796231269836426,0.9749267101287842,488
326,0.04304885847356185,0.03526056557893753,11.814631462097168,0.9807623624801636,488
3760,0.04306813418237071,0.035022199153900146,13.967859268188477,0.9578514099121094,488
3662,0.04307093715405038,0.032203301787376404,12.197016716003418,0.9564332962036133,488
4341,0.043072266947594424,0.034745436161756516,10.963397026062012,0.9799196124076843,488
491,0.04307262371448711,0.0344785712659359,10.575417518615723,0.978212296962738,488
528,0.04307407102259402,0.034829188138246536,12.63877010345459,0.9736780524253845,488
1061,0.04307575610904343,0.033739879727363586,8.3968505859375,0.955767810344696,488
2010,0.043083387495686444,0.034525565803050995,10.562236785888672,0.9798364043235779,488
2654,0.04308455343306006,0.033613674342632294,10.638351440429688,0.974341630935669,488
833,0.0430888561849375,0.03583325818181038,15.037473678588867,0.9763928651809692,488
3363,0.04310214944667663,0.034050438553094864,9.835540771484375,0.9780532717704773,488
3138,0.043103341884972446,0.03398684039711952,10.846074104309082,0.9789026975631714,488
3299,0.043108085653139346,0.03351821377873421,11.15794563293457,0.9717400670051575,488
1105,0.043108313848581305,0.03448270633816719,12.280967712402344,0.9730233550071716,488
4850,0.04311247381529313,0.03508340194821358,11.516430854797363,0.9769725799560547,488
4303,0.04311842074991828,0.03582504764199257,12.800729751586914,0.9774602055549622,488
2024,0.043119287408346585,0.03406404331326485,16.76666259765625,0.9086071252822876,488
3370,0.043125061986626426,0.03311317041516304,11.830489158630371,0.9681593775749207,488
3766,0.04313005438932126,0.03497582674026489,12.545845031738281,0.9747215509414673,488
4920,0.04313228384560071,0.03423392027616501,9.888470649719238,0.9692478775978088,488
1246,0.043151220130829546,0.03208472207188606,10.78469467163086,0.96237713098526,488
6656,0.04315834859856392,0.031083138659596443,11.636697769165039,0.9752062559127808,488
773,0.04316758755275769,0.033407196402549744,10.64598274230957,0.9731155037879944,488
1528,0.04317324241917374,0.03351905569434166,10.607869148254395,0.9755501747131348,488
4726,0.043174292681182926,0.034497108310461044,13.3038969039917,0.9166700839996338,488
1799,0.04317830878767912,0.03300913795828819,11.404499053955078,0.9676828980445862,488
6631,0.04317884936294877,0.033749956637620926,12.992921829223633,0.9728878140449524,488
2415,0.04317974311719087,0.03290090337395668,9.894423484802246,0.9740853905677795,488
2933,0.043185173995229344,0.034443844109773636,11.384550094604492,0.9735116362571716,488
6412,0.04318977804686652,0.033834122121334076,12.944986343383789,0.9740610718727112,488
3801,0.043191047578992045,0.036009810864925385,12.599039077758789,0.9808931350708008,488
2001,0.043198862061656546,0.033772893249988556,10.10766887664795,0.9732018709182739,488
923,0.04319941315907724,0.032120231539011,11.332929611206055,0.9724025130271912,488
1355,0.04320335013467167,0.03430726006627083,11.252209663391113,0.9762734770774841,488
3397,0.043206526939663904,0.03333432227373123,9.563087463378906,0.9762160181999207,488
2171,0.043209799154874814,0.032757095992565155,11.36654281616211,0.972671627998352,488
1899,0.04321016556288759,0.03409888967871666,9.816312789916992,0.9777133464813232,488
2827,0.04321123917435894,0.033641450107097626,10.358643531799316,0.9801564812660217,488
1002,0.043231379600026355,0.0347835011780262,12.557524681091309,0.9756123423576355,488
4051,0.04323184411296383,0.03539850190281868,12.211433410644531,0.9649266600608826,488
2412,0.04323246076300772,0.034231625497341156,9.547529220581055,0.9792664647102356,488
5076,0.04323278389488977,0.0330621637403965,11.445647239685059,0.9790763258934021,488
4199,0.04323550618511335,0.03475317731499672,10.400208473205566,0.9811364412307739,488
32154,0.04324406103100384,0.03488872945308685,11.048175811767578,0.9774052500724792,488
2706,0.04324465462470605,0.034311626106500626,10.564230918884277,0.9764184355735779,488
1165,0.043247969715904236,0.03495600074529648,14.930407524108887,0.9714744091033936,488
596,0.04325394781297223,0.03446013852953911,12.939508438110352,0.9681462645530701,488
5320,0.04326708541847536,0.032533254474401474,11.155980110168457,0.9648400545120239,488
4716,0.04327645987124473,0.03426780551671982,11.816776275634766,0.9750087857246399,488
3930,0.04327655536748858,0.034236833453178406,10.42562198638916,0.9736664295196533,488
3057,0.04327812631770464,0.03254380449652672,8.915692329406738,0.977531373500824,488
3126,0.04327870061489392,0.03331271931529045,10.042612075805664,0.9799396395683289,488
3119,0.04327872347902708,0.03455153852701187,10.628927230834961,0.9785445332527161,488
4412,0.04328113087016281,0.03483133390545845,10.971822738647461,0.976222038269043,488
4447,0.04328455343877548,0.03432473912835121,12.428885459899902,0.9635299444198608,488
3171,0.043288785215249447,0.033925872296094894,10.426177978515625,0.9743421673774719,488
4550,0.04329968884036022,0.03281780332326889,10.082755088806152,0.9739550948143005,488
3995,0.04330363148525691,0.03313067555427551,12.808307647705078,0.9745597839355469,488
3032,0.04330516919420942,0.03509480133652687,11.452975273132324,0.9808219075202942,488
3730,0.04330732780888193,0.03368225321173668,11.27353572845459,0.9698318243026733,488
5318,0.04331223469512914,0.03402707725763321,11.787647247314453,0.9697992205619812,488
3450,0.04331879112626692,0.03476990386843681,10.824870109558105,0.9725202322006226,488
1080,0.043321486513931244,0.03495011478662491,11.951824188232422,0.972279965877533,488
5066,0.043322533182080084,0.03393639251589775,13.036709785461426,0.9742065668106079,488
5471,0.04333582863812057,0.03319369629025459,12.235109329223633,0.9736711382865906,488
4071,0.04333933284358676,0.03553638979792595,11.694757461547852,0.9770681858062744,488
3302,0.043357604115210245,0.03391803801059723,11.54252815246582,0.9718149304389954,488
3901,0.043364643623105645,0.034755755215883255,11.458619117736816,0.978512704372406,488
3440,0.04336831058754985,0.035596150904893875,11.99638843536377,0.9758713245391846,488
32054,0.043374508287407534,0.03188814967870712,9.77104663848877,0.9731408357620239,488
5284,0.04337628100488236,0.030349764972925186,10.095002174377441,0.9697281122207642,488
4948,0.04337629039834747,0.0337681882083416,10.852887153625488,0.9746671915054321,488
5802,0.04338554868204823,0.03414858505129814,12.515815734863281,0.9773317575454712,488
1423,0.04339026025564531,0.035270653665065765,11.796649932861328,0.9746402502059937,488
2838,0.043391450142200756,0.0323551706969738,11.04861068725586,0.9797027707099915,488
3001,0.04339783767891706,0.03389458730816841,11.020120620727539,0.9733353853225708,488
1048,0.04341159143300658,0.0342150442302227,11.199312210083008,0.9733824729919434,488
2097,0.04342101377936829,0.03386814892292023,12.063971519470215,0.9724583029747009,488
3466,0.04342509821651181,0.033531203866004944,11.797560691833496,0.9645258188247681,488
3361,0.04342627374471519,0.034526318311691284,10.176517486572266,0.9793685078620911,488
221,0.043426823296585815,0.03545478731393814,12.517711639404297,0.9763666987419128,488
5470,0.04342827086334962,0.03303813934326172,11.811598777770996,0.9748392701148987,488
3877,0.04342990333908708,0.03468266502022743,13.13515567779541,0.9746572375297546,488
2335,0.04343166977490751,0.031948089599609375,9.201562881469727,0.9761036038398743,488
4280,0.0434494306582656,0.0333448201417923,13.809490203857422,0.9478023648262024,488
600,0.043449586059072676,0.03368280082941055,10.519835472106934,0.977370023727417,488
1264,0.04345116682880355,0.033722616732120514,10.47281551361084,0.9724143147468567,488
2019,0.04345455725196222,0.03598571941256523,14.316911697387695,0.979802131652832,488
906,0.043456160611635826,0.03489181026816368,11.315649032592773,0.9792720079421997,488
2404,0.043464785859093504,0.033101603388786316,6.6072001457214355,0.9649753570556641,488
5904,0.04346723517087872,0.0343005545437336,18.190597534179688,0.9328253269195557,488
