Site,Samples,RMSE,MAE,MAPE (%),R2
3380,488,0.134293,0.118779,45.428,0.740352
2228,488,0.134311,0.115413,63.6971,0.752707
2126,488,0.13432,0.113569,67.0296,0.801788
6243,488,0.13434,0.113085,61.7164,0.80029
4468,488,0.134346,0.11247,34.52,0.726283
3000,488,0.13435,0.114687,52.4287,0.764269
2289,488,0.134353,0.114972,71.4318,0.800715
3318,488,0.134356,0.116721,60.3474,0.767869
5279,488,0.134377,0.116492,67.1729,0.752132
4635,488,0.134384,0.115447,141.3856,0.809041
5223,488,0.134397,0.115777,234.3326,0.799144
4699,488,0.134401,0.115577,81.9301,0.781068
930,488,0.134419,0.115617,53.8658,0.768282
158,488,0.134428,0.115213,107.0796,0.808639
696,488,0.134436,0.118095,139.9893,0.794574
2250,488,0.134456,0.112024,64.8173,0.794797
2350,488,0.134464,0.11664,154.2925,0.807316
3698,488,0.134469,0.115776,130.6323,0.807554
1489,488,0.134479,0.117331,153.1242,0.771795
3727,488,0.134511,0.116474,61.0893,0.783758
4829,488,0.134527,0.11442,60.2284,0.752274
3917,488,0.134533,0.110384,64.2374,0.640126
3979,488,0.134543,0.11608,147.8831,0.794554
175,488,0.134553,0.11542,183.3245,0.803766
32042,488,0.134571,0.105589,129.7142,0.51952
4651,488,0.134609,0.114899,41.1207,0.769975
2815,488,0.134662,0.107611,34.6311,0.798581
1744,488,0.134664,0.114984,24.2472,0.670083
434,488,0.13467,0.112528,46.3811,0.741491
5123,488,0.13467,0.116303,250.2792,0.810693
3361,488,0.134706,0.114579,113.4135,0.801484
4007,488,0.134713,0.11532,145.6942,0.757809
4341,488,0.134713,0.115599,126.035,0.803575
5157,488,0.134718,0.113131,194.2548,0.789479
2819,488,0.134739,0.114352,123.6626,0.78649
2146,488,0.134751,0.117782,240.8076,0.767409
2816,488,0.134783,0.118262,91.1372,0.799432
4657,488,0.134803,0.117229,103.2631,0.730667
1977,488,0.134818,0.114533,53.7671,0.764193
3134,488,0.134821,0.115764,108.0309,0.779906
3166,488,0.134859,0.113221,48.4248,0.745584
2325,488,0.134872,0.113905,118.2551,0.811861
5258,488,0.134876,0.108413,69.5586,0.804851
442,488,0.134885,0.112276,60.0168,0.641673
3646,488,0.134889,0.117649,214.9962,0.776092
2297,488,0.134902,0.114284,110.0366,0.761544
3110,488,0.134907,0.115584,124.3184,0.794692
111,488,0.134916,0.11583,196.0576,0.806767
4795,488,0.134919,0.117559,103.6675,0.78463
5209,488,0.134924,0.113562,217.9592,0.789007
2200,488,0.134934,0.117582,237.1027,0.80451
896,488,0.134937,0.119028,452.4076,0.824918
5426,488,0.134944,0.115557,115.3425,0.801529
2279,488,0.134955,0.109343,72.4535,0.753484
4624,488,0.134962,0.115784,157.8416,0.799682
2602,488,0.134965,0.114925,35.2378,0.74596
5019,488,0.134982,0.113663,65.5793,0.796689
4853,488,0.134983,0.118984,157.9616,0.780484
243,488,0.135031,0.104126,525.787,0.718176
481,488,0.135038,0.114564,110.2877,0.793969
5268,488,0.135054,0.114735,254.7774,0.775049
2865,488,0.135063,0.114185,158.5482,0.808934
3067,488,0.135071,0.115848,138.9773,0.794686
2879,488,0.135087,0.117218,111.1714,0.794764
4862,488,0.135105,0.117759,260.3998,0.79222
3084,488,0.135124,0.113841,33.4014,0.728719
3845,488,0.135139,0.116515,157.4925,0.782861
4765,488,0.135145,0.114462,121.4202,0.790968
326,488,0.135185,0.118685,242.2967,0.810292
2429,488,0.135205,0.116157,130.8707,0.792936
1177,488,0.135207,0.096325,341.6472,0.621529
1460,488,0.135227,0.116801,194.2275,0.796555
4637,488,0.135245,0.115409,146.159,0.79954
3571,488,0.135256,0.117409,111.6422,0.746914
2829,488,0.135271,0.119788,170.9755,0.803664
2947,488,0.135275,0.117118,155.946,0.803959
3563,488,0.135278,0.117914,136.7786,0.792086
4196,488,0.135306,0.112641,128.4767,0.776706
989,488,0.135325,0.115804,148.1846,0.806022
2604,488,0.135329,0.110771,32.1482,0.713202
1899,488,0.135332,0.115467,68.8205,0.781389
2904,488,0.135348,0.111188,47.891,0.712314
1853,488,0.135369,0.115271,53.1796,0.749239
4899,488,0.13537,0.114997,89.4806,0.786435
1303,488,0.13538,0.116705,48.7321,0.779995
5255,488,0.135383,0.113647,65.929,0.758912
1180,488,0.135402,0.116439,82.4418,0.777601
5903,488,0.135405,0.114203,136.989,0.814745
3703,488,0.135417,0.116455,102.2021,0.809934
2824,488,0.135435,0.117287,70.9215,0.785084
2636,488,0.135466,0.117622,79.5677,0.768966
3879,488,0.135477,0.118028,139.8241,0.795936
1499,488,0.135477,0.116505,52.7869,0.780384
3425,488,0.135479,0.117002,52.4682,0.745191
4368,488,0.135487,0.117235,131.469,0.798046
3120,488,0.135489,0.119332,47.6125,0.752326
4080,488,0.135504,0.1166,149.2154,0.79341
5310,488,0.135512,0.112635,161.4166,0.799595
4016,488,0.135518,0.117218,68.1786,0.763777
2639,488,0.135523,0.116886,51.2353,0.780403
1396,488,0.135554,0.116355,129.3972,0.801447
2433,488,0.135565,0.118528,70.2781,0.764984
656,488,0.135573,0.116215,50.3077,0.764971
411,488,0.135575,0.118292,71.4193,0.786677
581,488,0.135575,0.118586,209.5803,0.802499
2317,488,0.135576,0.116381,128.6421,0.792609
5181,488,0.135582,0.117963,426.9663,0.811107
5877,488,0.135591,0.115489,183.7489,0.817423
715,488,0.135598,0.118451,184.845,0.802201
3794,488,0.135698,0.112973,189.7085,0.79199
4790,488,0.135708,0.116618,53.0078,0.776033
4257,488,0.135729,0.119527,70.7505,0.775925
408,488,0.135738,0.116344,79.0142,0.79224
3045,488,0.13574,0.112169,118.2558,0.719357
3352,488,0.135769,0.117886,137.6461,0.794944
464,488,0.135778,0.112401,116.0939,0.788111
3387,488,0.135798,0.118743,91.5007,0.749488
3204,488,0.135801,0.11857,115.8139,0.81375
6307,488,0.135841,0.118881,378.8646,0.822972
2706,488,0.135859,0.115241,60.2993,0.767254
4074,488,0.135879,0.117904,207.9851,0.801253
3172,488,0.135887,0.112366,51.5712,0.793015
3058,488,0.135888,0.11753,37.2892,0.750857
4964,488,0.135897,0.115934,45.5611,0.737672
422,488,0.135919,0.117522,72.105,0.792331
2764,488,0.135948,0.11649,71.2926,0.782428
4189,488,0.135966,0.117384,152.6155,0.800582
4237,488,0.135997,0.113946,21.484,0.618151
436,488,0.136013,0.114965,61.6893,0.770233
2727,488,0.136032,0.116065,103.6613,0.766703
1388,488,0.136053,0.108693,132.0661,0.767383
1892,488,0.136064,0.1173,79.4693,0.773062
375,488,0.136081,0.115327,103.002,0.777151
2882,488,0.136118,0.117562,61.8007,0.791178
2965,488,0.136121,0.113902,78.6188,0.799156
2760,488,0.136148,0.117391,64.0334,0.784897
711,488,0.136171,0.118908,219.556,0.798977
4352,488,0.136172,0.110728,105.7669,0.747979
4059,488,0.136184,0.118986,244.8502,0.808209
746,488,0.136189,0.118187,172.7623,0.805764
2299,488,0.136195,0.114176,175.6103,0.759085
4419,488,0.136196,0.1169,38.1189,0.718916
4334,488,0.136206,0.118243,82.8147,0.778201
508,488,0.136229,0.1167,37.1533,0.744123
431,488,0.136237,0.117955,108.7061,0.790064
5250,488,0.136254,0.114532,63.0914,0.746282
3252,488,0.136279,0.119174,110.8519,0.798738
297,488,0.136286,0.117235,194.6288,0.804374
1881,488,0.13629,0.114704,52.3199,0.764592
2929,488,0.136293,0.107834,53.9221,0.499056
1078,488,0.136299,0.116369,96.901,0.784887
3145,488,0.136316,0.120359,459.341,0.81185
2125,488,0.136322,0.116339,106.7009,0.787168
1326,488,0.136341,0.117243,91.2667,0.766635
4779,488,0.136356,0.117644,86.5176,0.769603
3355,488,0.136366,0.1183,152.4453,0.802535
1927,488,0.136386,0.116876,52.8803,0.759178
2663,488,0.1364,0.117558,135.3757,0.786104
5839,488,0.136417,0.11426,219.4359,0.791946
2666,488,0.136432,0.115436,35.2404,0.757456
2127,488,0.136443,0.117557,86.2928,0.787348
4820,488,0.136457,0.116151,39.352,0.725636
1480,488,0.136487,0.118024,87.3214,0.783824
4656,488,0.136496,0.115924,41.9918,0.764437
2304,488,0.136513,0.1139,87.6334,0.70687
2650,488,0.136513,0.115527,96.409,0.798713
2503,488,0.136579,0.120086,111.2968,0.762119
4345,488,0.136615,0.115983,134.1177,0.783214
4342,488,0.136624,0.119058,184.7098,0.800866
4780,488,0.136649,0.114308,27.3351,0.680858
4159,488,0.13665,0.120171,74.536,0.732412
3638,488,0.136663,0.117107,73.6839,0.796256
5088,488,0.13668,0.116373,130.5389,0.796894
549,488,0.136692,0.115684,135.229,0.808374
4466,488,0.136725,0.115142,36.9137,0.743888
3408,488,0.136726,0.117401,58.3004,0.693325
4174,488,0.136727,0.116598,192.795,0.797979
4404,488,0.136733,0.116115,147.194,0.742488
4124,488,0.136735,0.115661,85.7212,0.786464
1470,488,0.13675,0.117316,97.9429,0.765461
3844,488,0.136763,0.116597,258.2056,0.801255
2901,488,0.136785,0.112945,45.8189,0.737949
801,488,0.136802,0.117122,105.9494,0.776075
139,488,0.136819,0.117606,105.4793,0.80908
413,488,0.13683,0.118257,79.0089,0.791082
3426,488,0.136903,0.115465,38.1801,0.748669
251,488,0.136906,0.118407,73.8107,0.780962
2203,488,0.13694,0.118945,167.2551,0.801722
970,488,0.136962,0.119983,229.6818,0.802502
2417,488,0.136971,0.116452,47.2433,0.775625
4462,488,0.13702,0.117895,95.121,0.697789
4678,488,0.137027,0.117199,45.2446,0.739025
7664,488,0.137082,0.110763,55.2589,0.561607
4184,488,0.137085,0.11947,159.7904,0.789353
3831,488,0.137104,0.116829,85.8772,0.768496
2163,488,0.137141,0.117564,33.6443,0.736861
3837,488,0.137194,0.121331,392.3591,0.814891
327,488,0.137205,0.118767,194.2365,0.802846
4921,488,0.137229,0.115521,52.3561,0.654316
5228,488,0.137237,0.11756,223.5806,0.802167
4346,488,0.13726,0.119389,96.0775,0.787479
784,488,0.137306,0.116223,68.1183,0.786947
4154,488,0.13731,0.117806,24.6967,0.597079
6811,488,0.137311,0.118081,468.5083,0.81852
3032,488,0.137312,0.119207,189.2724,0.807184
4987,488,0.137313,0.114737,34.7151,0.734952
3344,488,0.13734,0.096858,27.9963,0.53634
2333,488,0.137352,0.120163,62.9357,0.756703
4008,488,0.137354,0.119834,164.6173,0.781591
320,488,0.137374,0.098435,243.2774,0.7191
4778,488,0.137412,0.117775,131.2948,0.789824
2422,488,0.137426,0.119712,83.1857,0.778423
845,488,0.137439,0.117699,134.423,0.803024
3385,488,0.137461,0.120799,61.7535,0.707852
4818,488,0.137462,0.117027,43.2603,0.716746
3891,488,0.137475,0.118202,100.0289,0.78831
3946,488,0.13749,0.119529,191.1069,0.792822
4908,488,0.137493,0.113032,161.0369,0.74799
4203,488,0.137498,0.117711,54.4126,0.774678
2348,488,0.137501,0.119793,144.0092,0.792053
3357,488,0.13751,0.117165,71.9221,0.794055
5083,488,0.137532,0.116686,90.6339,0.7798
3677,488,0.137562,0.120456,96.5076,0.792686
3744,488,0.137572,0.10911,140.2236,0.789209
4801,488,0.137588,0.119093,40.2877,0.735082
2534,488,0.137613,0.120128,79.8668,0.790284
2347,488,0.137639,0.119637,96.1743,0.783609
3182,488,0.137644,0.11882,100.1999,0.788744
4864,488,0.137653,0.120111,225.5783,0.812724
4641,488,0.137666,0.120727,201.5379,0.805125
3085,488,0.137691,0.118198,97.2785,0.80545
331,488,0.137702,0.118849,137.3408,0.794837
167,488,0.137702,0.119569,49.9302,0.762344
1099,488,0.137708,0.120939,163.4077,0.793892
3554,488,0.137732,0.119913,264.8395,0.807428
2424,488,0.137744,0.118226,110.1585,0.792732
2881,488,0.137752,0.117264,46.8843,0.788494
5415,488,0.137761,0.117161,200.1147,0.7966
4743,488,0.137786,0.118955,38.2512,0.661075
3290,488,0.137798,0.121728,132.7429,0.794694
2158,488,0.13782,0.117642,346.6981,0.782365
2181,488,0.137833,0.116015,104.0521,0.776882
1713,488,0.137843,0.117255,25.8293,0.688166
4937,488,0.137847,0.117812,101.2231,0.783096
3870,488,0.137848,0.118687,51.4764,0.742393
2063,488,0.137882,0.119005,91.1553,0.772251
2315,488,0.137912,0.117819,158.5726,0.780323
4191,488,0.137965,0.115884,66.2405,0.742947
3600,488,0.137965,0.11257,19.1954,0.682862
3637,488,0.137979,0.119056,82.7582,0.800634
257,488,0.137983,0.117947,35.4102,0.746216
5302,488,0.138002,0.119301,215.6106,0.802657
3381,488,0.138016,0.123152,140.4653,0.745364
3681,488,0.138019,0.120826,56.1804,0.772189
435,488,0.138045,0.117709,56.7341,0.770124
1301,488,0.138081,0.118588,76.9728,0.79105
1475,488,0.138097,0.118603,33.9318,0.724991
4965,488,0.138115,0.118818,50.5751,0.781139
6303,488,0.138117,0.118048,166.1388,0.810379
32268,488,0.138136,0.12053,137.4189,0.789774
3266,488,0.138166,0.120339,55.2221,0.770305
1302,488,0.138187,0.11904,99.018,0.807319
1235,488,0.138196,0.120498,83.4546,0.764068
4675,488,0.138206,0.120162,38.7379,0.743384
3526,488,0.138237,0.120188,95.1791,0.801332
4298,488,0.138253,0.121253,197.3368,0.775257
3340,488,0.138266,0.118608,47.6847,0.770608
2893,488,0.138281,0.117766,68.3341,0.771226
2377,488,0.138286,0.119945,42.2843,0.742201
4856,488,0.138365,0.118852,158.4307,0.784505
6148,488,0.138376,0.119616,513.4032,0.811628
5074,488,0.138398,0.118276,22.1471,0.21015
2229,488,0.138405,0.120293,43.1339,0.742916
1748,488,0.138419,0.119428,36.0971,0.732798
4900,488,0.138426,0.116137,60.835,0.779743
32076,488,0.138446,0.115577,27.7812,0.690501
1043,488,0.138467,0.103243,395.1807,0.746769
4582,488,0.138507,0.116134,33.3451,0.710447
1001,488,0.138511,0.118228,28.4261,0.6783
4185,488,0.138523,0.119432,115.3313,0.782938
2601,488,0.138583,0.121102,132.2546,0.75157
1075,488,0.13861,0.113039,26.8658,0.599086
4153,488,0.138635,0.1177,90.0177,0.776789
2150,488,0.138659,0.117668,157.3441,0.74275
3265,488,0.138666,0.121407,147.9,0.784802
3782,488,0.138684,0.119664,148.5971,0.739604
3940,488,0.138726,0.119352,144.9767,0.799044
3800,488,0.138731,0.114913,508.4035,0.809679
3486,488,0.138737,0.121832,142.0713,0.78272
886,488,0.138744,0.118453,78.8195,0.785966
4148,488,0.138761,0.119157,85.1519,0.775895
4944,488,0.138765,0.119317,60.3718,0.779164
3683,488,0.138776,0.122158,129.2385,0.790894
3900,488,0.138788,0.11964,79.5794,0.788594
4354,488,0.138789,0.117452,128.863,0.767674
3737,488,0.138804,0.120878,210.4705,0.783704
3734,488,0.138818,0.12039,56.9766,0.782399
3736,488,0.138826,0.120699,149.9882,0.789797
2724,488,0.138882,0.118847,172.5432,0.801899
3777,488,0.1389,0.11977,53.9319,0.784311
3073,488,0.138905,0.118988,114.8094,0.792818
1796,488,0.138909,0.111266,83.9915,0.766912
4063,488,0.138925,0.121759,151.2987,0.792821
2322,488,0.139001,0.119413,67.8074,0.799594
4471,488,0.139009,0.118999,49.8464,0.680465
855,488,0.139021,0.119481,88.5114,0.791618
5215,488,0.139024,0.116183,233.969,0.805877
3068,488,0.139044,0.120714,93.2258,0.788401
4551,488,0.139062,0.121161,36.5217,0.720408
358,488,0.139087,0.121374,106.0333,0.795815
3886,488,0.139106,0.120641,105.4144,0.787587
3002,488,0.13912,0.123684,62.1932,0.74791
4183,488,0.139122,0.120201,59.9037,0.779096
4571,488,0.139124,0.113205,40.3246,0.643214
3560,488,0.139141,0.121872,272.9252,0.801796
1367,488,0.139143,0.118996,77.3229,0.783006
585,488,0.139146,0.121531,236.9224,0.80367
4130,488,0.139201,0.117205,35.8857,0.715611
938,488,0.139209,0.120361,82.9173,0.768771
2853,488,0.139216,0.121394,54.5026,0.782275
4221,488,0.139273,0.117431,113.3375,0.723382
4112,488,0.139297,0.117887,74.1444,0.787109
4121,488,0.139313,0.120723,27.6827,0.66431
4064,488,0.13932,0.116906,52.405,0.771055
3552,488,0.139336,0.120773,122.3011,0.795284
3316,488,0.139346,0.121567,74.7572,0.768804
32075,488,0.139362,0.118926,53.7986,0.773637
1309,488,0.139362,0.1162,67.409,0.764162
3122,488,0.139365,0.11937,105.1396,0.784862
2153,488,0.139397,0.120779,182.4071,0.761275
2715,488,0.139405,0.120767,156.0841,0.801448
4461,488,0.139421,0.122837,39.0958,0.713927
4366,488,0.139422,0.121284,156.4969,0.781588
4212,488,0.139426,0.121743,104.6797,0.700525
3082,488,0.139429,0.118698,53.8577,0.723149
3171,488,0.139433,0.120231,35.5164,0.733806
2640,488,0.139435,0.120799,96.9079,0.779823
32035,488,0.139443,0.120084,46.5353,0.768812
3205,488,0.139444,0.121281,53.1013,0.765995
2306,488,0.139456,0.116705,34.9553,0.725442
325,488,0.139494,0.119718,78.2499,0.785117
4625,488,0.139508,0.120793,219.308,0.812672
2617,488,0.139539,0.122379,130.7143,0.760334
3208,488,0.13954,0.121237,60.1132,0.773708
112,488,0.139579,0.12054,197.7045,0.790582
482,488,0.139583,0.119541,102.7535,0.792442
3635,488,0.139587,0.120998,80.558,0.7964
631,488,0.13962,0.118448,99.6553,0.804622
1738,488,0.139623,0.119881,95.4778,0.756885
6330,488,0.139627,0.117833,175.4901,0.798563
2900,488,0.139629,0.116377,25.8627,0.558571
2065,488,0.139639,0.097618,108.6692,0.565058
3558,488,0.139658,0.121664,113.3339,0.799415
2210,488,0.139665,0.120903,118.1478,0.788241
1554,488,0.139667,0.117738,27.1708,0.695036
4165,488,0.139682,0.114688,138.2629,0.760482
4432,488,0.139718,0.122166,102.3799,0.765232
6290,488,0.139735,0.12015,122.7005,0.79645
1204,488,0.13976,0.119598,193.4042,0.784442
3934,488,0.139797,0.122218,120.8152,0.789471
3694,488,0.139818,0.122032,67.8806,0.783151
3242,488,0.139835,0.120405,58.8801,0.777029
4616,488,0.139874,0.119533,187.224,0.81282
3994,488,0.139882,0.118807,73.5289,0.769566
6815,488,0.139886,0.117661,89.9332,0.804458
4886,488,0.139898,0.119675,65.1224,0.779308
4078,488,0.139952,0.122099,306.3543,0.80228
2442,488,0.139956,0.124138,167.8258,0.780077
3830,488,0.140009,0.118035,49.071,0.755599
2823,488,0.140021,0.118827,45.1572,0.765986
3126,488,0.140028,0.122876,94.0311,0.790001
3556,488,0.140039,0.12331,107.724,0.791556
4600,488,0.140072,0.116455,28.9225,0.697665
2811,488,0.140121,0.113721,95.2936,0.80871
5092,488,0.140127,0.119569,74.2062,0.758989
3551,488,0.140174,0.121033,119.2796,0.803175
846,488,0.140215,0.12037,164.4228,0.806406
2415,488,0.140221,0.119853,32.626,0.72672
2871,488,0.140226,0.118764,28.4311,0.715999
3561,488,0.140236,0.12007,203.6189,0.792306
1963,488,0.140292,0.117921,73.0792,0.782509
644,488,0.140321,0.111073,56.2342,0.719457
5064,488,0.140328,0.119434,137.2694,0.792526
4748,488,0.140333,0.122521,35.3226,0.699645
3570,488,0.140342,0.1216,59.7614,0.782297
847,488,0.140362,0.122747,90.5778,0.788957
3817,488,0.140364,0.12691,96.3673,0.757191
4108,488,0.140374,0.120672,225.4039,0.795831
3046,488,0.140396,0.117652,107.1237,0.724692
2820,488,0.140439,0.124857,74.7333,0.770636
4782,488,0.140445,0.119678,47.5788,0.749395
2070,488,0.140499,0.123174,84.322,0.781049
4866,488,0.140538,0.124512,274.5618,0.809091
4029,488,0.14054,0.122178,78.7332,0.762684
4143,488,0.140608,0.117763,62.9247,0.719536
2105,488,0.140619,0.12238,78.3709,0.742233
4266,488,0.140623,0.12467,70.1299,0.774238
4162,488,0.140651,0.11743,31.3646,0.698613
3968,488,0.14068,0.121448,105.0213,0.775488
1753,488,0.140683,0.120779,80.8274,0.722006
426,488,0.140747,0.122867,75.8562,0.783934
32041,488,0.140792,0.119661,33.3308,0.716096
4627,488,0.140814,0.121363,140.5146,0.791724
2176,488,0.140819,0.119887,157.9414,0.778933
3332,488,0.140834,0.12141,55.7449,0.778991
3119,488,0.140836,0.124796,71.7177,0.772795
2488,488,0.140884,0.120337,112.4888,0.786532
2945,488,0.140886,0.121548,51.1826,0.764392
2785,488,0.140901,0.123111,85.4204,0.77691
4768,488,0.140905,0.121713,121.2471,0.791431
3382,488,0.140909,0.124847,46.5469,0.736546
4615,488,0.140913,0.120338,139.3941,0.794827
2626,488,0.140937,0.12249,140.5859,0.785022
2409,488,0.140939,0.123377,154.4051,0.750822
943,488,0.140945,0.121077,124.2387,0.767441
409,488,0.140961,0.123957,240.5826,0.788849
2103,488,0.140985,0.123338,50.9177,0.756454
4566,488,0.141014,0.121839,92.9752,0.68781
3605,488,0.141068,0.12105,86.3397,0.764818
3557,488,0.141074,0.124122,83.9229,0.770166
3187,488,0.141099,0.121019,176.2948,0.803379
4472,488,0.141108,0.122123,36.5727,0.70603
866,488,0.141199,0.122406,274.468,0.818572
4091,488,0.141222,0.119929,76.2167,0.761066
4115,488,0.141283,0.122063,32.2318,0.735032
4152,488,0.141294,0.120178,52.8887,0.744815
895,488,0.141323,0.122429,162.9837,0.801815
2002,488,0.141438,0.123733,38.0278,0.703711
1477,488,0.141447,0.123935,41.6527,0.740334
4613,488,0.141454,0.123356,177.6339,0.803516
4249,488,0.14146,0.12303,70.472,0.776505
1776,488,0.141464,0.123362,70.213,0.782492
3912,488,0.141476,0.121905,48.9853,0.769197
1329,488,0.14151,0.119222,25.9927,0.679632
2178,488,0.141518,0.11701,140.7116,0.790485
5225,488,0.141553,0.120298,139.6713,0.802113
4473,488,0.141567,0.124847,42.8639,0.692917
2692,488,0.141587,0.12099,96.64,0.772616
2827,488,0.141623,0.121621,70.3867,0.786847
4088,488,0.141638,0.120651,66.7086,0.746164
556,488,0.141657,0.124827,148.4614,0.757545
4089,488,0.141725,0.120674,85.2459,0.78224
4679,488,0.141735,0.120467,47.4394,0.726684
3501,488,0.141737,0.122917,274.3564,0.790392
2191,488,0.141778,0.1216,31.1845,0.712731
2996,488,0.141792,0.122763,87.4121,0.629746
3353,488,0.141799,0.123502,134.5007,0.80385
4355,488,0.141813,0.125878,133.3658,0.737164
4859,488,0.141855,0.121271,160.6803,0.762331
398,488,0.141885,0.116602,114.5625,0.778601
598,488,0.141902,0.12077,128.3399,0.804611
185,488,0.141918,0.121723,39.4662,0.759523
3003,488,0.141943,0.125425,65.5863,0.765739
3688,488,0.141947,0.117032,84.3438,0.745734
4927,488,0.141994,0.122781,91.2248,0.755271
4918,488,0.142004,0.114049,31.0736,0.560789
1788,488,0.142016,0.12302,44.7256,0.740501
4018,488,0.142045,0.120545,68.0891,0.734056
3988,488,0.142139,0.121501,47.1101,0.754646
2917,488,0.142171,0.112664,35.5507,0.573041
3658,488,0.142172,0.126233,120.1116,0.735054
2173,488,0.142184,0.122209,43.0634,0.737435
4251,488,0.142197,0.126152,113.2996,0.780865
4510,488,0.142197,0.116536,22.4921,0.540956
4750,488,0.142283,0.124417,36.0471,0.694885
2858,488,0.142297,0.124032,122.4642,0.755063
3071,488,0.142365,0.122602,154.5242,0.795244
1161,488,0.142369,0.122165,75.9017,0.746674
2043,488,0.142396,0.122231,102.8065,0.79601
4301,488,0.14241,0.122764,38.0899,0.731362
714,488,0.142438,0.124842,194.46,0.798678
205,488,0.142501,0.120003,105.0891,0.797399
5043,488,0.142513,0.120169,257.3592,0.814587
4228,488,0.142517,0.12309,95.272,0.695223
4066,488,0.142532,0.125146,259.9654,0.805535
2403,488,0.142577,0.125063,128.9222,0.719404
4198,488,0.142593,0.123428,140.1286,0.761526
2310,488,0.142638,0.121493,102.5712,0.759823
1012,488,0.142664,0.122561,40.7432,0.754901
926,488,0.142678,0.122006,146.1138,0.791739
4275,488,0.142681,0.115244,55.5926,0.647694
3102,488,0.142736,0.124075,140.8504,0.805673
841,488,0.142741,0.124614,103.1717,0.783184
103,488,0.142746,0.122168,140.58,0.792522
32186,488,0.142751,0.122794,87.1875,0.521816
4455,488,0.142756,0.122766,47.1575,0.748568
2313,488,0.142808,0.123132,58.8069,0.749358
2309,488,0.142817,0.119326,25.5842,0.607445
3170,488,0.142832,0.123592,64.0454,0.754703
3816,488,0.142991,0.127995,119.7876,0.752293
4805,488,0.143066,0.123667,53.4242,0.762077
3373,488,0.143072,0.124471,95.0938,0.73611
393,488,0.143112,0.125138,78.5889,0.775748
3124,488,0.143138,0.122041,103.2908,0.75628
2022,488,0.143139,0.122335,109.1281,0.783736
3389,488,0.14315,0.122889,143.0208,0.643124
2307,488,0.143165,0.123697,100.9805,0.755649
1156,488,0.143168,0.12373,73.8212,0.771187
4876,488,0.143171,0.111714,26.8338,0.574626
3065,488,0.143259,0.122179,120.2004,0.794279
117,488,0.143327,0.125685,231.2887,0.794196
3360,488,0.143341,0.119387,50.4621,0.749295
433,488,0.143347,0.125203,67.4842,0.774208
4832,488,0.143348,0.125531,23.1398,-0.301877
3921,488,0.143355,0.122679,105.4644,0.773713
2627,488,0.143396,0.124725,80.9721,0.775602
4079,488,0.143413,0.12721,276.2017,0.803098
4469,488,0.143426,0.126301,38.8639,0.734524
2017,488,0.143429,0.123,91.4472,0.776118
1775,488,0.143458,0.12242,130.3104,0.801216
4367,488,0.143471,0.123698,152.5356,0.793672
332,488,0.143472,0.12199,83.5712,0.782572
4460,488,0.14348,0.12469,29.158,0.677277
2868,488,0.143491,0.122645,30.7254,0.725079
2773,488,0.143542,0.123316,48.0718,0.764538
1566,488,0.143556,0.124141,62.3615,0.74518
3588,488,0.143581,0.122358,35.113,0.735603
3364,488,0.143591,0.125351,193.9984,0.801259
5467,488,0.143615,0.12418,115.7163,0.752112
3441,488,0.14362,0.125224,114.4418,0.788761
1197,488,0.14362,0.120354,36.2218,0.763634
4653,488,0.14365,0.124578,245.1627,0.789177
4019,488,0.143662,0.123858,48.2258,0.723069
1749,488,0.143749,0.12421,209.7025,0.800257
4388,488,0.143751,0.124182,99.6023,0.716894
4560,488,0.143754,0.122791,84.7199,0.743033
1563,488,0.143771,0.118939,48.9765,0.730549
4169,488,0.143782,0.124538,53.1362,0.773526
4274,488,0.143819,0.123931,87.6868,0.757689
417,488,0.143871,0.125958,411.4605,0.797741
3267,488,0.143898,0.125419,66.6876,0.780059
4406,488,0.143912,0.125565,35.5233,0.708668
1808,488,0.143938,0.125176,43.5343,0.754952
3795,488,0.14395,0.125759,105.7514,0.74213
2159,488,0.143978,0.120584,243.0894,0.783879
3892,488,0.144011,0.119141,73.8365,0.774505
2923,488,0.144082,0.122794,106.3766,0.714082
3206,488,0.144159,0.126017,44.6819,0.738562
2312,488,0.144171,0.124236,129.3533,0.776367
3735,488,0.144182,0.125214,146.4205,0.782901
4087,488,0.144208,0.123823,59.3421,0.730117
3056,488,0.144276,0.124995,41.2127,0.74051
4166,488,0.144287,0.12261,200.4694,0.775211
3401,488,0.144295,0.132895,22.8169,-0.431394
4187,488,0.144331,0.125202,50.9467,0.783623
2335,488,0.14434,0.123295,36.7267,0.736068
4945,488,0.14436,0.123894,67.1458,0.732389
418,488,0.144389,0.126011,213.3579,0.780977
3453,488,0.144393,0.125248,54.728,0.74442
3164,488,0.144428,0.12554,54.3172,0.705665
3076,488,0.144456,0.125193,43.0278,0.720325
3599,488,0.144503,0.123723,38.4052,0.748452
4209,488,0.144511,0.112192,251.5251,0.466031
2155,488,0.144599,0.126075,285.8613,0.767231
4197,488,0.14467,0.126284,179.2653,0.754817
3887,488,0.144703,0.116649,83.3331,0.726044
1000,488,0.144704,0.126428,55.5109,0.753153
2145,488,0.144752,0.122371,57.141,0.769796
4612,488,0.144754,0.123795,107.3776,0.77942
4617,488,0.144756,0.123552,129.7909,0.811852
1202,488,0.144759,0.122095,32.8719,0.715761
2030,488,0.144811,0.144382,,
2033,488,0.144811,0.144382,,
32004,488,0.144811,0.144382,,
2039,488,0.144811,0.144382,,
